scan_time,symbol,current_price,day_change_pct,52w_low,52w_high,distance_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20,latest_volume,volume_ratio,trend,trend_score,momentum_score,reversal_score,volume_score,risk_penalty,conviction_score,score,reasons,sector,industry,technical_score,technical_reasons,fundamental_scan_time,company_name,sector_yf,industry_yf,market_cap,market_cap_cr,trailing_pe,forward_pe,price_to_book,debt_to_equity,roe,roa,operating_margin,net_profit_margin,gross_margin,revenue_growth,earnings_growth,current_ratio,quick_ratio,total_cash,total_cash_cr,total_debt,total_debt_cr,free_cashflow,free_cashflow_cr,operating_cashflow,operating_cashflow_cr,dividend_yield,beta,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_risk_penalty,fundamental_score,sector_fundamental_adjustment,sector_adjusted_fundamental_score,fundamental_reasons,fundamental_risks,active_fundamental_score,relative_scan_time,return_1m,return_3m,return_6m,nifty_1m_return,nifty_3m_return,nifty_6m_return,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank,sector_count,sector_rank_pct,sector_score,risk_reasons,final_conviction_score,score_band,range_scan_time,range_status,range_score,range_low,range_high,absolute_range_low,absolute_range_high,range_width_pct,absolute_range_width_pct,current_position_pct,upside_to_range_high_pct,downside_to_range_low_pct,inside_range_pct,lower_touch_days,upper_touch_days,range_stability_score,range_width_score,range_position_score,range_bounce_score,range_quality_risk_score,range_rsi,range_volume_ratio,range_breakdown_buffer_pct,range_breakout_buffer_pct,is_range_breakdown,is_range_breakout,range_reasons
07.09.2026 at 10:01 AM IST,RADHIKAJWE,91.15,9.61,50.01,99.65,82.26,8.53,80.9,66.91,66.37,2720164.55,9099041.0,3.35,Bullish,30,5,0,15,0,50,57.55,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion",Consumer Cyclical,Luxury Goods,67,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Positive day move",06.09.2026 at 01:31 PM IST,Radhika Jeweltech Limited,Consumer Cyclical,Luxury Goods,9946252288.0,994.63,12.49,,2.5,14.61,,,19.83,11.47,21.77,53.9,25.8,,,56496000.0,5.65,581444992.0,58.14,,0.0,,0.0,,0.72,CONSUMER_DISCRETIONARY,8.0,20.0,9.0,0.0,10.0,0.0,47.0,10.0,57.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Low debt, Consumer discretionary growth support, Healthy discretionary margin, Controlled discretionary debt",,57.0,07.09.2026 at 10:05 AM IST,31.57,63.12,54.55,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,375,0.27,30.64,,57.55,B Watchlist,07.09.2026 at 10:07 AM IST,Range Breakout Watch,57.54,55.54,70.3,50.01,93.76,26.58,87.48,100.0,-22.21,38.55,80.0,37.0,22.0,87.5,80.0,5.0,57.0,65.79,84.28,3.62,62.72,28.56,False,True,80.0% closes stayed inside robust range | Range width is 26.6% | Current position is 100.0% inside range | Upside to range high is -22.2% | Downside to range low is 38.5% | Price is above upper range with elevated volume | Stock is near upper band
07.09.2026 at 10:01 AM IST,DIVISLAB,9187.0,0.96,5613.35,9467.0,63.66,2.96,67.08,7966.53,6764.95,411589.85,29175.0,0.07,Bullish,30,20,0,0,0,50,57.27,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Healthcare,Drug Manufacturers - Specialty & Generic,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2415763914752.0,241576.39,82.64,60.48,14.41,0.04,,,36.66,26.05,61.24,27.8,65.7,,,32330000384.0,3233.0,70000000.0,7.0,,0.0,,0.0,33.0,0.24,PHARMA_HEALTHCARE,12.0,20.0,12.0,0.0,5.0,5.0,44.0,11.0,55.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Forward PE improving, Strong healthcare margin, Healthcare growth support, Controlled healthcare debt","Very high PE, Expensive price-to-book, Abnormally high dividend yield",55.0,07.09.2026 at 10:05 AM IST,10.7,38.62,45.75,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,148,0.68,36.83,Low volume participation,57.27,B Watchlist,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,45.84,6065.6,8588.9,5647.5,9467.0,41.6,67.63,100.0,-6.56,34.01,80.0,19.0,24.0,87.5,20.0,5.0,60.0,64.79,67.1,0.07,51.54,7.02,False,False,80.0% closes stayed inside robust range | Range width is 41.6% | Current position is 100.0% inside range | Upside to range high is -6.6% | Downside to range low is 34.0% | Stock is near upper band
07.09.2026 at 10:01 AM IST,BUILDPRO,1303.3,0.39,632.91,1380.0,105.92,5.56,60.49,1227.21,0.0,63849.25,14536.0,0.23,Bullish,15,20,0,0,0,35,57.15,"Above 50 DMA, Healthy RSI momentum",Consumer Cyclical,Home Improvement Retail,50,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Shankara Buildpro Limited,Consumer Cyclical,Home Improvement Retail,31378628608.0,3137.86,23.91,,5.75,11.14,25.52,9.61,3.43,1.87,5.34,27.9,41.4,1.46,0.95,628300032.0,62.83,608099968.0,60.81,640737472.0,64.07,895299968.0,89.53,39.0,,CONSUMER_DISCRETIONARY,12.0,20.0,14.0,17.0,8.0,5.0,66.0,7.0,73.0,"Strong ROE, Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Positive operating cash flow, Positive free cash flow, Consumer discretionary growth support, Controlled discretionary debt",Abnormally high dividend yield,73.0,07.09.2026 at 10:05 AM IST,2.27,27.24,31.99,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",2.0,375,0.53,30.64,Low volume participation,57.15,B Watchlist,07.09.2026 at 10:07 AM IST,Profit Booking Zone,62.8,1008.61,1272.42,901.1,1380.0,26.16,53.15,100.0,-2.35,22.59,80.0,24.0,35.0,87.5,80.0,5.0,85.0,72.85,60.34,0.23,29.19,2.4,False,False,80.0% closes stayed inside robust range | Range width is 26.2% | Current position is 100.0% inside range | Upside to range high is -2.3% | Downside to range low is 22.6% | Stock is near upper band
07.09.2026 at 10:01 AM IST,TIIL,3231.4,1.15,1853.27,3565.3,74.36,9.37,60.4,2811.57,2441.49,94858.75,3042.0,0.03,Bullish,30,20,0,0,0,50,57.08,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Industrials,Tools & Accessories,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Technocraft Industries (India) Limited,Industrials,Tools & Accessories,72376107008.0,7237.61,21.31,16.07,3.58,40.16,,,18.48,11.59,58.3,27.2,68.4,,,2371372032.0,237.14,8299086848.0,829.91,,0.0,,0.0,1.25,0.37,CAPITAL_GOODS_INFRA,8.0,20.0,7.0,0.0,10.0,0.0,45.0,12.0,57.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Low debt, Forward PE improving, Strong capital goods revenue growth, Strong capital goods earnings growth, Manageable capital goods debt",,57.0,07.09.2026 at 10:05 AM IST,20.88,28.56,54.75,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,415,0.24,30.85,Low volume participation,57.08,B Watchlist,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,50.0,2254.48,3204.99,2026.8,3565.3,42.16,75.91,100.0,-1.33,30.59,80.0,13.0,15.0,87.5,20.0,5.0,90.0,65.63,48.01,0.04,44.07,1.35,False,False,80.0% closes stayed inside robust range | Range width is 42.2% | Current position is 100.0% inside range | Upside to range high is -1.3% | Downside to range low is 30.6% | Stock is near upper band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,UNIPARTS,876.6,0.29,373.9,915.95,134.45,4.3,63.48,753.09,565.99,178167.85,34221.0,0.19,Bullish,30,20,0,0,0,50,57.08,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Industrials,Farm & Heavy Construction Machinery,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Uniparts India Limited,Industrials,Farm & Heavy Construction Machinery,39692673024.0,3969.27,22.03,,4.56,17.77,,,20.2,14.51,66.92,26.9,63.6,,,2502099968.0,250.21,1546880000.0,154.69,,0.0,,0.0,2.77,0.67,CAPITAL_GOODS_INFRA,10.0,20.0,12.0,0.0,8.0,0.0,50.0,12.0,62.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Strong capital goods revenue growth, Strong capital goods earnings growth, Manageable capital goods debt",,62.0,07.09.2026 at 10:05 AM IST,7.46,39.1,92.28,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",2.0,415,0.48,30.85,Low volume participation,57.08,B Watchlist,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,48.56,492.42,816.4,433.05,915.95,65.79,111.51,100.0,-6.82,43.8,80.0,17.0,23.0,87.5,20.0,5.0,75.0,67.88,61.64,0.19,77.93,7.32,False,False,80.0% closes stayed inside robust range | Range width is 65.8% | Current position is 100.0% inside range | Upside to range high is -6.8% | Downside to range low is 43.8% | Stock is near upper band
07.09.2026 at 10:01 AM IST,TDPOWERSYS,753.0,1.74,262.02,798.85,187.38,5.74,58.77,642.16,509.07,3173377.1,219381.0,0.07,Bullish,30,20,0,0,0,50,57.08,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Industrials,Specialty Industrial Machinery,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,TD Power Systems Limited,Industrials,Specialty Industrial Machinery,231061848064.0,23106.18,83.94,49.71,21.56,1.69,,,17.88,12.95,32.66,72.1,72.0,,,1436436992.0,143.64,181074000.0,18.11,,0.0,,0.0,14.0,0.57,CAPITAL_GOODS_INFRA,8.0,20.0,12.0,0.0,5.0,0.0,45.0,12.0,57.0,"Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Forward PE improving, Strong capital goods revenue growth, Strong capital goods earnings growth, Manageable capital goods debt","Very high PE, Expensive price-to-book",57.0,07.09.2026 at 10:05 AM IST,20.96,32.94,83.6,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,415,0.24,30.85,Low volume participation,57.08,B Watchlist,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,50.0,442.08,740.62,401.67,798.85,67.53,98.88,100.0,-0.79,40.78,80.0,14.0,19.0,87.5,20.0,5.0,100.0,65.63,40.49,0.08,68.87,0.8,False,False,80.0% closes stayed inside robust range | Range width is 67.5% | Current position is 100.0% inside range | Upside to range high is -0.8% | Downside to range low is 40.8% | Stock is near upper band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,PCJEWELLER,13.05,10.03,7.47,15.38,74.7,15.15,75.64,9.99,9.62,319846825.5,830421394.0,2.6,Bullish,30,5,0,15,0,50,56.8,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion",Consumer Cyclical,Luxury Goods,57,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion, Positive day move",06.09.2026 at 01:31 PM IST,PC Jeweller Limited,Consumer Cyclical,Luxury Goods,116928094208.0,11692.81,14.11,0.58,1.12,14.27,,,26.92,22.1,24.98,21.0,43.8,,,1361699968.0,136.17,11665600512.0,1166.56,,0.0,,0.0,,0.33,CONSUMER_DISCRETIONARY,12.0,18.0,9.0,0.0,13.0,0.0,52.0,10.0,62.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Low debt, Forward PE improving, Consumer discretionary growth support, Healthy discretionary margin, Controlled discretionary debt",,62.0,07.09.2026 at 10:05 AM IST,32.79,49.2,48.18,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,375,0.27,30.64,,56.8,B Watchlist,07.09.2026 at 10:07 AM IST,Range Breakout Watch,57.84,8.35,10.3,7.47,13.63,23.32,82.46,100.0,-21.3,36.18,80.0,24.0,16.0,87.5,80.0,5.0,57.0,67.78,78.68,2.63,56.69,27.06,False,True,80.0% closes stayed inside robust range | Range width is 23.3% | Current position is 100.0% inside range | Upside to range high is -21.3% | Downside to range low is 36.2% | Price is above upper range with elevated volume | Stock is near upper band
07.09.2026 at 10:01 AM IST,FINCABLES,1248.0,2.28,695.85,1364.29,79.35,8.52,55.6,1120.37,940.07,2275653.65,206353.0,0.09,Bullish,30,20,0,0,0,50,56.73,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Industrials,Electrical Equipment & Parts,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Finolex Cables Limited,Industrials,Electrical Equipment & Parts,187350695936.0,18735.07,23.4,16.85,3.08,0.31,,,11.06,11.53,18.69,44.3,53.2,,,20693999616.0,2069.4,191400000.0,19.14,,0.0,,0.0,74.0,0.62,CAPITAL_GOODS_INFRA,6.0,20.0,12.0,0.0,11.0,5.0,44.0,12.0,56.0,"Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Forward PE improving, Strong capital goods revenue growth, Strong capital goods earnings growth, Manageable capital goods debt",Abnormally high dividend yield,56.0,07.09.2026 at 10:05 AM IST,18.88,24.18,35.39,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,415,0.24,30.85,Low volume participation,56.73,B Watchlist,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,50.0,848.06,1250.53,765.5,1374.0,47.46,79.49,99.74,0.08,32.13,80.0,14.0,18.0,87.5,20.0,5.0,100.0,65.06,40.98,0.1,47.34,-0.08,False,False,80.0% closes stayed inside robust range | Range width is 47.5% | Current position is 99.7% inside range | Upside to range high is 0.1% | Downside to range low is 32.1% | Stock is near upper band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,PERSISTENT,5572.5,-1.25,4229.81,6552.65,31.74,14.96,50.86,5316.96,5416.99,455825.65,93762.0,0.21,Bullish,30,20,0,0,0,50,56.62,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Technology,Information Technology Services,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",06.09.2026 at 01:31 PM IST,Persistent Systems Limited,Technology,Information Technology Services,881611767808.0,88161.18,46.3,31.91,10.49,6.94,25.2,14.81,15.96,12.24,31.68,29.1,12.1,2.71,2.07,19521921024.0,1952.19,5841339904.0,584.13,8424863744.0,842.49,14647189504.0,1464.72,64.0,0.08,IT_TECH,21.0,15.0,20.0,20.0,7.0,5.0,78.0,9.0,87.0,"Strong ROE, Strong revenue growth, Cash covers debt, Low debt, Positive operating cash flow, Positive free cash flow, Cash flow supports profitability, Forward PE improving, Strong tech ROE, Positive tech free cash flow","Expensive price-to-book, Abnormally high dividend yield",87.0,07.09.2026 at 10:05 AM IST,1.93,14.87,15.97,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",6.0,153,3.92,27.83,Low volume participation,56.62,B Watchlist,07.09.2026 at 10:07 AM IST,Profit Booking Zone,66.22,4745.02,5581.05,4244.5,5910.0,17.62,39.24,99.75,0.04,14.95,80.0,33.0,36.0,87.5,100.0,5.0,75.0,78.97,55.02,0.21,17.58,-0.04,False,False,80.0% closes stayed inside robust range | Range width is 17.6% | Current position is 99.8% inside range | Upside to range high is 0.0% | Downside to range low is 14.9% | Stock is near upper band
07.09.2026 at 10:01 AM IST,PARAS,1465.0,3.54,580.1,1583.91,152.54,7.51,59.87,1320.67,899.06,1529887.7,424094.0,0.28,Bullish,30,20,0,0,0,50,56.38,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Industrials,Aerospace & Defense,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Paras Defence and Space Technologies Limited,Industrials,Aerospace & Defense,113990778880.0,11399.08,120.49,85.21,15.7,3.73,,,21.44,18.47,50.81,37.3,42.5,,,1194499968.0,119.45,270600000.0,27.06,,0.0,,0.0,7.0,0.54,CAPITAL_GOODS_INFRA,11.0,20.0,12.0,0.0,5.0,5.0,43.0,12.0,55.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Forward PE improving, Strong capital goods revenue growth, Strong capital goods earnings growth, Manageable capital goods debt","Very high PE, Expensive price-to-book",55.0,07.09.2026 at 10:05 AM IST,15.12,47.52,107.51,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,415,0.24,30.85,Low volume participation,56.38,B Watchlist,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,50.0,665.52,1413.28,580.5,1585.0,112.36,173.04,100.0,-3.05,54.34,80.0,15.0,19.0,87.5,20.0,5.0,100.0,64.48,40.72,0.3,119.03,3.14,False,False,80.0% closes stayed inside robust range | Range width is 112.4% | Current position is 100.0% inside range | Upside to range high is -3.0% | Downside to range low is 54.3% | Stock is near upper band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,CARTRADE,3117.5,3.91,1600.0,3290.5,94.84,5.26,64.21,2850.18,2377.46,371367.85,201978.0,0.54,Bullish,30,20,0,0,0,50,56.35,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Consumer Cyclical,Auto & Truck Dealerships,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,CarTrade Tech Limited,Consumer Cyclical,Auto & Truck Dealerships,145633132544.0,14563.31,64.56,37.83,5.79,5.36,,,25.95,28.66,60.94,16.3,22.4,,,9444602880.0,944.46,1404294016.0,140.43,,0.0,,0.0,,0.02,AUTO,12.0,16.0,12.0,0.0,5.0,0.0,45.0,10.0,55.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Forward PE improving, Auto revenue growth support, Healthy auto margin, Manageable auto debt",,55.0,07.09.2026 at 10:05 AM IST,12.98,30.81,77.16,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,375,0.27,30.64,,56.35,B Watchlist,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,47.3,1696.77,2963.44,1600.0,3254.0,74.65,103.38,100.0,-5.22,45.73,80.0,22.0,16.0,87.5,20.0,5.0,70.0,64.47,70.59,0.58,84.28,5.51,False,False,80.0% closes stayed inside robust range | Range width is 74.7% | Current position is 100.0% inside range | Upside to range high is -5.2% | Downside to range low is 45.7% | Stock is near upper band
07.09.2026 at 10:01 AM IST,CENTENKA,618.75,1.62,364.44,659.42,69.78,6.17,67.61,561.32,470.11,616601.35,45109.0,0.07,Bullish,30,20,0,0,0,50,56.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Consumer Cyclical,Textile Manufacturing,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Century Enka Limited,Consumer Cyclical,Textile Manufacturing,13328859136.0,1332.89,9.06,,0.89,1.48,,,12.86,7.92,28.84,38.0,301.1,,,3551300096.0,355.13,221700000.0,22.17,,0.0,,0.0,1.81,0.2,CONSUMER_DISCRETIONARY,6.0,20.0,12.0,0.0,11.0,0.0,49.0,10.0,59.0,"Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Consumer discretionary growth support, Healthy discretionary margin, Controlled discretionary debt",,59.0,07.09.2026 at 10:05 AM IST,3.26,28.68,55.98,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",2.0,375,0.53,30.64,Low volume participation,56.0,B Watchlist,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,48.07,416.6,604.1,371.2,671.65,45.01,80.94,100.0,-2.41,32.7,80.83,24.0,16.0,89.58,20.0,5.0,70.0,66.15,65.33,0.08,48.58,2.47,False,False,80.8% closes stayed inside robust range | Range width is 45.0% | Current position is 100.0% inside range | Upside to range high is -2.4% | Downside to range low is 32.7% | Stock is near upper band
07.09.2026 at 10:01 AM IST,INDSWFTLAB,365.4,2.65,87.15,389.5,319.28,6.19,68.2,271.53,164.97,2187195.8,217821.0,0.1,Bullish,30,20,0,0,0,50,55.87,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Healthcare,Drug Manufacturers - Specialty & Generic,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,Ind-Swift Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,30523049984.0,3052.3,53.99,,2.12,1.48,,,13.5,8.5,57.34,25.4,142.7,,,4417501184.0,441.75,205012992.0,20.5,,0.0,,0.0,,0.8,PHARMA_HEALTHCARE,6.0,20.0,12.0,0.0,6.0,0.0,44.0,7.0,51.0,"Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Healthcare growth support, Controlled healthcare debt",,51.0,07.09.2026 at 10:05 AM IST,53.43,129.46,155.21,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,148,0.68,36.83,Low volume participation,55.87,B Watchlist,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,47.75,135.3,327.5,127.3,389.5,142.06,205.97,100.0,-10.01,62.83,80.0,33.0,15.0,87.5,20.0,5.0,75.0,62.5,56.1,0.1,169.0,11.13,False,False,80.0% closes stayed inside robust range | Range width is 142.1% | Current position is 100.0% inside range | Upside to range high is -10.0% | Downside to range low is 62.8% | Stock is near upper band
07.09.2026 at 10:01 AM IST,KRBL,437.6,3.71,274.65,474.85,59.33,7.84,65.13,382.4,364.14,1145481.6,364568.0,0.32,Bullish,30,20,0,0,0,50,55.59,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Consumer Defensive,Packaged Foods,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,KRBL Limited,Consumer Defensive,Packaged Foods,96465649664.0,9646.56,12.72,11.24,1.66,2.92,,,18.99,12.62,29.88,-5.6,73.1,,,9821299712.0,982.13,1697900032.0,169.79,,0.0,,0.0,1.07,0.18,FMCG_CONSUMER,10.0,10.0,12.0,0.0,14.0,0.0,46.0,7.0,53.0,"Strong operating margin, Strong earnings growth, Cash covers debt, Low debt, Forward PE improving, Healthy consumer margins, Low debt consumer business",Negative revenue growth,53.0,07.09.2026 at 10:05 AM IST,16.82,26.46,42.89,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",1.0,138,0.72,30.29,Low volume participation,55.59,B Watchlist,07.09.2026 at 10:07 AM IST,Profit Booking Zone,59.12,311.76,400.34,274.65,452.8,28.41,64.86,100.0,-8.39,28.66,80.0,13.0,18.0,87.5,80.0,5.0,70.0,63.31,65.27,0.32,40.17,9.16,False,False,80.0% closes stayed inside robust range | Range width is 28.4% | Current position is 100.0% inside range | Upside to range high is -8.4% | Downside to range low is 28.7% | Stock is near upper band
07.09.2026 at 10:01 AM IST,SOTL,740.8,0.01,283.72,850.1,161.1,12.86,60.4,643.02,453.41,1118490.25,1283301.0,1.15,Bullish,30,20,0,5,0,55,55.49,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support",Basic Materials,Specialty Chemicals,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Positive day move",06.09.2026 at 01:31 PM IST,Savita Oil Technologies Limited,Basic Materials,Specialty Chemicals,51026087936.0,5102.61,12.33,12.26,2.81,0.1,,,24.17,8.53,23.65,49.6,414.8,,,3028477952.0,302.85,17806000.0,1.78,,0.0,,0.0,67.0,0.56,CHEMICALS,8.0,20.0,12.0,0.0,15.0,5.0,50.0,11.0,61.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Forward PE improving, Strong chemical margin, Chemical revenue growth support, Controlled chemical debt",Abnormally high dividend yield,61.0,07.09.2026 at 10:05 AM IST,7.61,36.79,112.12,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",2.0,328,0.61,30.92,,55.49,B Watchlist,07.09.2026 at 10:07 AM IST,Wide / Volatile Range,49.16,342.64,695.05,285.8,850.1,102.85,197.45,100.0,-5.67,53.5,80.0,16.0,23.0,87.5,20.0,5.0,80.0,66.87,53.94,1.17,115.04,6.01,False,False,80.0% closes stayed inside robust range | Range width is 102.8% | Current position is 100.0% inside range | Upside to range high is -5.7% | Downside to range low is 53.5% | Stock is near upper band | RSI is in a reasonable range-bound zone
07.09.2026 at 10:01 AM IST,GLAXO,3044.0,2.9,2088.1,3120.7,45.78,2.46,65.94,2671.49,2442.78,189934.6,28321.0,0.15,Bullish,30,20,0,0,0,50,55.47,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",Healthcare,Drug Manufacturers - General,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",06.09.2026 at 01:31 PM IST,GlaxoSmithKline Pharmaceuticals Limited,Healthcare,Drug Manufacturers - General,500425424896.0,50042.54,46.88,37.31,22.07,1.47,,,29.8,27.01,64.2,16.6,15.7,,,27567996928.0,2756.8,332721984.0,33.27,,0.0,,0.0,1.93,0.08,PHARMA_HEALTHCARE,12.0,16.0,12.0,0.0,6.0,0.0,46.0,11.0,57.0,"Strong operating margin, Strong revenue growth, Strong earnings growth, Cash covers debt, Low debt, Forward PE improving, Strong healthcare margin, Healthcare growth support, Controlled healthcare debt",Expensive price-to-book,57.0,07.09.2026 at 10:05 AM IST,17.04,44.74,25.52,,,,0,0,0,55,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, Positive across 1M/3M/6M",3.0,148,2.03,36.83,Low volume participation,55.47,B Watchlist,07.09.2026 at 10:07 AM IST,Profit Booking Zone,55.63,2204.24,2932.28,2088.1,3120.7,33.03,49.45,100.0,-4.03,27.86,80.0,16.0,15.0,87.5,50.0,5.0,85.0,65.06,61.47,0.17,38.62,4.2,False,False,80.0% closes stayed inside robust range | Range width is 33.0% | Current position is 100.0% inside range | Upside to range high is -4.0% | Downside to range low is 27.9% | Stock is near upper band
