scan_time,symbol,sector,industry,current_price,day_change_pct,52w_low,52w_high,distance_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20,latest_volume,volume_ratio,trend,trend_score,momentum_score,reversal_score,volume_score,risk_penalty,conviction_score,score,reasons
28.08.2026 at 01:52 AM IST,BAJAJ-AUTO,Automobile and Auto Components,Unknown,11724.0,-1.7,8373.65,11927.0,40.01,1.7,59.56,10858.58,9811.19,229404.4,166838.0,0.73,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,AZAD,Unknown,Unknown,2825.5,0.75,1360.0,2986.6,107.76,5.39,66.27,2388.36,1907.07,677496.05,304811.0,0.45,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,AYMSYNTEX,Unknown,Unknown,254.95,0.14,141.53,281.22,80.14,9.34,52.15,242.96,202.2,49001.4,21536.0,0.44,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,RRKABEL,Capital Goods,Unknown,2810.6,0.34,1158.75,2983.8,142.56,5.8,59.76,2533.8,1801.2,397086.8,216552.0,0.55,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,ROLEXRINGS,Unknown,Unknown,184.45,1.11,99.79,189.4,84.84,2.61,69.11,153.57,135.32,7603738.9,1950951.0,0.26,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,RML,Unknown,Unknown,1144.1,0.98,599.85,1305.09,90.73,12.34,54.36,1135.57,878.14,68217.5,14890.0,0.22,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,RKFORGE,Automobile and Auto Components,Unknown,732.0,1.51,459.41,772.8,59.33,5.28,63.65,634.6,564.78,1379082.4,838774.0,0.61,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,GARFIBRES,Unknown,Unknown,792.75,-0.97,579.75,863.4,36.74,8.18,55.78,758.17,682.48,87469.25,18120.0,0.21,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,TAINWALCHM,Unknown,Unknown,216.7,1.93,152.71,253.21,41.9,14.42,57.02,203.81,192.09,9282.6,1618.0,0.17,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,APLLTD,Unknown,Unknown,824.8,2.7,626.48,983.37,31.66,16.13,53.96,807.5,779.95,113792.6,50380.0,0.44,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,APCOTEXIND,Unknown,Unknown,611.25,-0.97,307.18,712.0,98.99,14.15,53.77,568.34,438.71,364301.85,51702.0,0.14,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,APARINDS,Capital Goods,Unknown,17063.0,0.36,6801.0,18465.0,150.89,7.59,60.94,15308.98,11547.07,180556.55,105261.0,0.58,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,ANTHEM,Healthcare,Unknown,923.05,5.53,577.64,927.0,59.8,0.43,71.92,806.82,717.83,713330.4,1851014.0,2.59,Bullish,30,5,0,15,0,50,50,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion"
28.08.2026 at 01:52 AM IST,SYRMA,Capital Goods,Unknown,1474.1,1.1,633.85,1541.42,132.56,4.37,57.72,1406.27,1005.46,1667830.45,708242.0,0.42,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,SUVEN,Unknown,Unknown,372.2,3.37,124.11,393.5,199.9,5.41,63.31,318.95,216.43,853583.05,542231.0,0.64,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,SUPERHOUSE,Unknown,Unknown,176.14,-0.03,128.55,201.95,37.02,12.78,67.46,160.71,153.85,6740.9,5153.0,0.76,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,STYLAMIND,Unknown,Unknown,3570.4,0.4,1594.1,4150.0,123.98,13.97,53.95,3400.36,2592.14,44086.4,30231.0,0.69,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,STYL,Unknown,Unknown,396.85,0.8,207.8,434.7,90.98,8.71,56.37,361.71,288.48,173214.0,128042.0,0.74,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,STOVEKRAFT,Unknown,Unknown,816.6,2.67,447.05,849.8,82.66,3.91,58.53,774.88,610.78,366443.25,85438.0,0.23,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,WELCORP,Capital Goods,Unknown,2306.7,-1.65,707.65,2433.9,225.97,5.23,79.1,1702.36,1145.8,2274391.0,5769711.0,2.54,Bullish,30,5,0,15,0,50,50,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion"
28.08.2026 at 01:52 AM IST,WEL,Unknown,Unknown,155.92,16.34,75.01,183.4,107.87,14.98,73.11,114.6,126.34,2620696.9,16977054.0,6.48,Bullish,30,5,0,15,0,50,50,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion"
28.08.2026 at 01:52 AM IST,SEAMECLTD,Unknown,Unknown,1658.1,0.52,770.84,1717.88,115.1,3.48,69.45,1472.69,1333.21,135081.45,36037.0,0.27,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MAWANASUG,Unknown,Unknown,141.12,-1.78,72.44,164.0,94.81,13.95,66.58,114.7,93.7,609251.35,404151.0,0.66,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MATRIMONY,Unknown,Unknown,515.05,-0.81,359.83,566.36,43.14,9.06,59.24,449.12,460.48,117443.15,7804.0,0.07,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,NAHARCAP,Unknown,Unknown,258.5,-0.57,191.0,307.0,35.34,15.8,53.11,253.4,248.98,8495.8,614.0,0.07,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,ALKYLAMINE,Unknown,Unknown,2089.6,1.36,1205.2,2115.06,73.38,1.2,67.48,1866.64,1642.1,182156.75,83245.0,0.46,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,ALIVUS,Unknown,Unknown,1360.8,0.92,819.0,1418.0,66.15,4.03,62.55,1210.5,1024.32,174911.65,28914.0,0.17,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,ALEMBICLTD,Unknown,Unknown,98.7,4.27,68.62,105.66,43.85,6.59,70.89,88.37,89.63,498185.1,1303903.0,2.62,Bullish,30,5,0,15,0,50,50,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion"
28.08.2026 at 01:52 AM IST,AKUMS,Unknown,Unknown,766.1,2.83,407.37,783.0,88.06,2.16,64.12,679.42,529.09,418661.45,412200.0,0.98,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,TOTAL,Unknown,Unknown,71.57,-1.61,45.0,87.89,59.04,18.57,68.57,57.0,61.26,46679.75,4873.0,0.1,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,TNPETRO,Unknown,Unknown,113.27,-0.82,78.67,129.89,43.98,12.8,67.97,99.75,95.58,673304.0,149343.0,0.22,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,TITAN,Consumer Durables,Unknown,5100.0,-0.48,3292.3,5168.0,54.91,1.32,67.4,4729.62,4266.85,865103.7,377617.0,0.44,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,TIMEX,Unknown,Unknown,629.0,1.84,323.0,647.8,94.74,2.9,68.89,547.12,,365757.6,832414.0,2.28,Bullish,15,20,0,15,0,50,50,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion"
28.08.2026 at 01:52 AM IST,TI,Unknown,Unknown,560.9,-2.4,381.55,594.55,47.01,5.66,66.31,480.05,455.02,1469213.35,1093282.0,0.74,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,BHEL,Capital Goods,Unknown,415.5,-0.36,204.46,446.5,103.22,6.94,51.68,408.63,329.25,7180056.05,3386320.0,0.47,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,SGIL,Unknown,Unknown,586.5,1.92,420.0,632.14,39.64,7.22,52.87,585.66,542.11,14712.25,10310.0,0.7,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,SGFIN,Unknown,Unknown,692.2,-1.18,323.0,727.45,114.3,4.85,56.48,656.07,501.28,265982.2,138554.0,0.52,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,SETL,Unknown,Unknown,330.4,4.97,104.56,330.45,215.99,0.02,72.62,273.69,172.4,1048943.55,2640125.0,2.52,Bullish,30,5,0,15,0,50,50,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion"
28.08.2026 at 01:52 AM IST,SENORES,Unknown,Unknown,1494.7,0.97,662.45,1599.0,125.63,6.52,58.65,1394.85,995.61,232931.9,147753.0,0.63,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,AUSOMENT,Unknown,Unknown,146.1,-1.01,93.0,178.0,57.1,17.92,62.92,130.67,119.84,5735.25,3208.0,0.56,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,AURUM,Unknown,Unknown,233.43,-1.28,151.9,264.64,53.67,11.79,57.38,224.94,189.02,221835.95,125655.0,0.57,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,AUROPHARMA,Healthcare,Unknown,1623.0,0.32,1016.1,1682.4,59.73,3.53,54.13,1577.97,1359.35,994387.75,679792.0,0.68,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,AUBANK,Financial Services,Unknown,1113.5,-1.34,681.49,1144.1,63.39,2.67,62.26,1052.98,991.56,1757295.05,618521.0,0.35,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,ATHERENERG,Automobile and Auto Components,Unknown,1494.6,3.83,421.6,1580.0,254.51,5.41,63.55,1270.81,897.55,4357806.0,4256363.0,0.98,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,SENCO,Unknown,Unknown,367.15,-0.41,275.2,428.76,33.41,14.37,51.36,360.79,331.54,1724754.0,754754.0,0.44,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,SECMARK,Unknown,Unknown,128.0,2.38,95.05,147.27,34.67,13.08,53.84,125.95,119.26,1731.05,322.0,0.19,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,SHYAMMETL,Capital Goods,Unknown,1040.5,3.41,742.73,1085.22,40.09,4.12,62.53,993.84,884.73,422440.5,410561.0,0.97,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,THYROCARE,Unknown,Unknown,605.2,1.54,338.15,662.0,78.97,8.58,55.28,566.52,467.34,830811.45,214447.0,0.26,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,COFORGE,Information Technology,Unknown,1880.0,-0.68,1003.45,1975.81,87.35,4.85,68.54,1619.9,1510.48,2208331.15,1622085.0,0.73,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,CNL,Unknown,Unknown,1215.4,2.4,525.0,1275.0,131.5,4.67,64.2,966.06,740.84,83572.35,23936.0,0.29,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MAGADSUGAR,Unknown,Unknown,577.1,-0.9,406.87,634.95,41.84,9.11,59.95,505.98,473.57,94492.5,44515.0,0.47,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MACPOWER,Unknown,Unknown,1850.6,-2.75,761.0,2050.0,143.18,9.73,62.03,1478.83,1103.33,73980.55,58805.0,0.79,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,M&MFIN,Financial Services,Unknown,385.35,1.02,247.48,415.0,55.71,7.14,54.99,353.56,335.98,2764270.45,2023499.0,0.73,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MARKSANS,Unknown,Unknown,331.05,3.94,154.57,344.55,114.17,3.92,69.72,276.32,210.64,5814122.3,1989892.0,0.34,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MARALOVER,Unknown,Unknown,55.7,1.27,34.11,65.79,63.3,15.34,53.14,55.13,48.57,20252.9,7916.0,0.39,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MANORAMA,Unknown,Unknown,1896.9,-0.92,1060.6,2043.0,78.85,7.15,65.31,1651.18,1436.57,978574.5,139059.0,0.14,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,CLSEL,Unknown,Unknown,313.2,-1.83,203.75,324.8,53.72,3.57,67.61,286.4,269.3,256804.95,242724.0,0.95,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,CHEVIOT,Unknown,Unknown,1154.0,-0.12,878.76,1341.14,31.32,13.95,51.74,1125.74,1069.66,7680.1,1042.0,0.14,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,CHENNPETRO,Oil Gas & Consumable Fuels,Unknown,1375.0,-1.87,608.25,1489.7,126.06,7.7,58.07,1198.97,994.08,2754066.0,747711.0,0.27,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MANINFRA,Unknown,Unknown,114.51,0.57,76.65,162.66,49.39,29.6,62.54,104.78,111.76,2363467.25,1094009.0,0.46,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MAXESTATES,Unknown,Unknown,558.05,0.36,305.45,579.0,82.7,3.62,81.68,436.24,421.31,286014.6,637957.0,2.23,Bullish,30,5,0,15,0,50,50,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion"
28.08.2026 at 01:52 AM IST,MANALIPETC,Unknown,Unknown,74.26,-0.81,39.13,78.72,89.78,5.67,63.6,66.19,59.72,1537686.75,541311.0,0.35,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MANAKSTEEL,Unknown,Unknown,87.02,0.32,45.11,89.9,92.91,3.2,61.89,77.7,66.33,112612.35,9038.0,0.08,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MANAKCOAT,Unknown,Unknown,124.49,0.36,94.16,182.75,32.21,31.88,57.33,119.33,119.34,446586.55,67397.0,0.15,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MANAKALUCO,Unknown,Unknown,39.17,-2.17,21.73,68.12,80.26,42.5,54.01,37.16,33.46,201425.4,40640.0,0.2,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MODTHREAD,Unknown,Unknown,56.05,-1.32,35.61,65.65,57.4,14.62,58.73,48.53,45.84,33116.45,12707.0,0.38,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MODIS,Unknown,Unknown,399.9,5.78,276.0,429.05,44.89,6.79,54.58,372.49,,87032.4,268864.0,3.09,Bullish,15,20,0,15,0,50,50,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion"
28.08.2026 at 01:52 AM IST,MMFL,Unknown,Unknown,628.5,-0.23,285.51,687.95,120.13,8.64,56.61,547.89,449.17,239951.95,67661.0,0.28,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,CHALET,Consumer Services,Unknown,912.45,2.06,691.35,1068.92,31.98,14.64,71.13,835.03,823.19,184656.2,548294.0,2.97,Bullish,30,5,0,15,0,50,50,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion"
28.08.2026 at 01:52 AM IST,CENTEXT,Unknown,Unknown,22.45,1.22,15.67,34.75,43.27,35.4,59.18,20.18,21.03,660448.25,186685.0,0.28,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MIDHANI,Unknown,Unknown,424.45,2.43,266.65,456.6,59.18,7.04,52.08,417.63,372.07,1840436.65,610271.0,0.33,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,METROPOLIS,Unknown,Unknown,570.3,0.64,411.44,609.05,38.61,6.36,53.94,561.4,503.88,249177.75,176364.0,0.71,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MBAPL,Unknown,Unknown,167.07,-0.88,74.56,174.94,124.06,4.5,63.18,142.75,105.79,771676.05,616834.0,0.8,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,MANAPPURAM,Financial Services,Unknown,365.4,-0.56,244.06,380.46,49.72,3.96,59.92,343.06,303.26,7865494.45,4041776.0,0.51,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,NITINSPIN,Unknown,Unknown,627.0,0.54,302.2,647.85,107.48,3.22,66.03,559.22,429.53,364218.65,328908.0,0.9,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,NIRLON,Unknown,Unknown,640.7,-0.42,543.0,657.0,17.99,2.48,63.64,624.49,,9341.85,2842.0,0.3,Bullish,15,20,15,0,0,50,50,"Above 50 DMA, Healthy RSI momentum, Close to 52W low with recovery potential"
28.08.2026 at 01:52 AM IST,THELEELA,Consumer Services,Unknown,552.8,-0.38,384.5,576.0,43.77,4.03,67.44,497.82,441.86,774557.1,519711.0,0.67,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,THEJO,Unknown,Unknown,2043.9,-0.52,1440.19,2281.2,41.92,10.4,50.79,1959.22,1749.78,13693.2,6169.0,0.45,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,ANDHRSUGAR,Unknown,Unknown,99.02,1.31,66.5,107.23,48.9,7.66,60.4,88.22,81.26,1619888.25,543635.0,0.34,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,ANANDRATHI,Financial Services,Unknown,2179.4,0.69,1351.2,2230.0,61.29,2.27,62.75,2066.16,1716.21,207909.2,81717.0,0.39,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,AMDIND,Unknown,Unknown,52.59,-1.65,33.77,68.07,55.73,22.74,56.67,47.93,46.43,42448.5,5958.0,0.14,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,TEXMOPIPES,Unknown,Unknown,47.34,1.41,33.0,62.0,43.45,23.65,64.66,44.36,45.87,49936.85,24706.0,0.49,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,TEAMGTY,Unknown,Unknown,240.0,4.28,210.0,332.55,14.29,27.83,60.55,228.08,254.67,7797.45,23836.0,3.06,Bullish,15,20,15,15,15,50,50,"Above 50 DMA, Healthy RSI momentum, Close to 52W low with recovery potential, Strong volume expansion, Below 200 DMA risk"
28.08.2026 at 01:52 AM IST,TDPOWERSYS,Unknown,Unknown,727.8,-0.22,245.96,798.85,195.9,8.89,58.86,624.76,494.74,3962200.3,1060459.0,0.27,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,TCPLPACK,Unknown,Unknown,3877.1,-1.02,2183.08,4410.9,77.6,12.1,57.77,3316.38,2879.18,40855.95,4531.0,0.11,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,TBOTEK,Consumer Services,Unknown,1706.5,-1.08,1004.2,1764.8,69.94,3.3,63.23,1542.23,1425.5,369250.8,232371.0,0.63,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,SHRIRAMFIN,Financial Services,Unknown,1117.5,-1.84,559.9,1153.7,99.59,3.14,55.39,1063.73,980.37,4189526.55,3752627.0,0.9,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,TARSONS,Unknown,Unknown,342.65,-0.82,164.45,375.0,108.36,8.63,58.47,304.18,234.94,866958.55,82999.0,0.1,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,TTKHLTCARE,Unknown,Unknown,1090.6,-0.26,727.56,1210.0,49.9,9.87,54.65,1007.9,958.47,34884.0,17051.0,0.49,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,BLUSPRING,Unknown,Unknown,128.13,1.02,43.98,136.67,191.34,6.25,60.97,113.87,77.6,636771.35,324381.0,0.51,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,BLUESTONE,Unknown,Unknown,797.95,-1.57,399.8,926.0,99.59,13.83,52.05,698.43,545.9,4354052.85,477102.0,0.11,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,BLUEJET,Healthcare,Unknown,590.1,0.16,325.0,758.17,81.57,22.17,51.68,575.5,488.53,1148251.55,304935.0,0.27,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,BLSE,Unknown,Unknown,319.7,2.44,124.3,328.1,157.2,2.56,65.02,279.21,210.06,552486.35,253652.0,0.46,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,PANAMAPET,Unknown,Unknown,480.3,0.72,227.58,595.87,111.05,19.4,52.32,455.39,332.4,1210426.55,336047.0,0.28,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,ORISSAMINE,Unknown,Unknown,4572.2,1.95,3100.5,6138.9,47.47,25.52,57.44,4126.58,4276.47,55582.6,25163.0,0.45,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,ORIENTHOT,Unknown,Unknown,140.91,-0.48,79.62,148.78,76.99,5.29,60.52,133.19,110.39,3660701.55,2188322.0,0.6,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,OPTIEMUS,Unknown,Unknown,584.45,-1.9,288.0,713.0,102.93,18.03,54.74,553.26,468.41,325731.45,78626.0,0.24,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,PNBHOUSING,Financial Services,Unknown,1185.0,0.25,723.95,1211.5,63.69,2.19,67.05,1090.76,956.49,1178811.4,901932.0,0.77,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
28.08.2026 at 01:52 AM IST,BIL,Unknown,Unknown,840.45,-0.63,602.0,980.0,39.61,14.24,60.06,775.92,764.47,10840.85,7177.0,0.66,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
