relative_scan_time,symbol,return_1m,return_3m,return_6m,nifty_1m_return,nifty_3m_return,nifty_6m_return,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector,industry,sector_rank,sector_count,sector_rank_pct
10.09.2026 at 02:35 PM IST,UTLSOLAR,7.56,40.46,136.48,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Technology,Solar,2.0,153,1.31
10.09.2026 at 02:35 PM IST,UTKARSHBNK,4.11,9.06,17.24,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Financial Services,Banks - Regional,7.0,215,3.26
10.09.2026 at 02:35 PM IST,UTIAMC,1.32,1.29,0.53,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Financial Services,Asset Management,7.0,215,3.26
10.09.2026 at 02:35 PM IST,URBANCO,17.45,28.82,50.73,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Technology,Software - Application,1.0,153,0.65
10.09.2026 at 02:35 PM IST,GODREJAGRO,23.54,21.8,14.62,,,,0,0,0,55,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, Positive across 1M/3M/6M",Consumer Defensive,Packaged Foods,3.0,138,2.17
10.09.2026 at 02:35 PM IST,GOCLCORP,0.26,7.41,71.77,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Basic Materials,Specialty Chemicals,4.0,326,1.23
10.09.2026 at 02:35 PM IST,GOACARBON,20.22,18.46,36.16,,,,0,0,0,55,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Basic Materials,Specialty Chemicals,3.0,326,0.92
10.09.2026 at 02:35 PM IST,GNFC,7.35,10.23,38.65,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Basic Materials,Chemicals,4.0,326,1.23
10.09.2026 at 02:35 PM IST,GRASIM,-0.22,7.08,21.56,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Basic Materials,Building Materials,12.0,326,3.68
10.09.2026 at 02:35 PM IST,GRAPHITE,14.53,27.23,30.24,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Electrical Equipment & Parts,1.0,414,0.24
10.09.2026 at 02:35 PM IST,GRANULES,3.43,18.77,58.1,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Healthcare,Drug Manufacturers - Specialty & Generic,4.0,147,2.72
10.09.2026 at 02:35 PM IST,ACE,5.38,21.48,32.54,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Farm & Heavy Construction Machinery,2.0,414,0.48
10.09.2026 at 02:35 PM IST,UNIMECH,10.62,38.71,85.16,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Aerospace & Defense,1.0,414,0.24
10.09.2026 at 02:35 PM IST,UMIYA-MRO,6.53,9.98,19.55,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Technology,Communication Equipment,7.0,153,4.58
10.09.2026 at 02:35 PM IST,GANDHITUBE,-3.44,8.08,10.73,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Industrials,Metal Fabrication,12.0,414,2.9
10.09.2026 at 02:35 PM IST,GALAXYSURF,11.01,34.61,22.48,,,,0,0,0,55,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, Positive across 1M/3M/6M",Basic Materials,Specialty Chemicals,3.0,326,0.92
10.09.2026 at 02:35 PM IST,FOSECOIND,12.65,25.59,21.46,,,,0,0,0,55,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, Positive across 1M/3M/6M",Basic Materials,Chemicals,3.0,326,0.92
10.09.2026 at 02:35 PM IST,ENGINERSIN,13.98,15.5,35.86,,,,0,0,0,55,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Engineering & Construction,3.0,414,0.72
10.09.2026 at 02:35 PM IST,EMKAY,4.82,-13.29,14.28,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Financial Services,Capital Markets,12.0,215,5.58
10.09.2026 at 02:35 PM IST,GEEKAYWIRE,28.37,31.22,35.38,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Electrical Equipment & Parts,1.0,414,0.24
10.09.2026 at 02:35 PM IST,SIMPLEXINF,-1.42,0.89,47.0,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Industrials,Engineering & Construction,9.0,414,2.17
10.09.2026 at 02:35 PM IST,SHAILY,-0.52,16.04,74.81,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Basic Materials,Specialty Chemicals,9.0,326,2.76
10.09.2026 at 02:35 PM IST,SGIL,-0.93,9.45,20.04,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Industrials,Metal Fabrication,12.0,414,2.9
10.09.2026 at 02:35 PM IST,SHIVATEX,10.26,20.74,22.33,,,,0,0,0,55,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, Positive across 1M/3M/6M",Consumer Cyclical,Textile Manufacturing,3.0,372,0.81
10.09.2026 at 02:35 PM IST,AEROFLEX,25.63,17.48,136.8,,,,0,0,0,55,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Metal Fabrication,3.0,414,0.72
10.09.2026 at 02:35 PM IST,AEGISVOPAK,8.32,24.29,52.64,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Energy,Oil & Gas Equipment & Services,2.0,30,6.67
10.09.2026 at 02:35 PM IST,ADOR,9.71,40.11,65.26,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Specialty Industrial Machinery,2.0,414,0.48
10.09.2026 at 02:35 PM IST,EXPLEOSOL,6.86,24.56,32.15,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Technology,Information Technology Services,2.0,153,1.31
10.09.2026 at 02:35 PM IST,EXICOM,17.42,5.81,107.34,,,,0,0,0,55,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Electrical Equipment & Parts,3.0,414,0.72
10.09.2026 at 02:35 PM IST,FLUOROCHEM,8.02,30.51,46.98,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Basic Materials,Specialty Chemicals,2.0,326,0.61
10.09.2026 at 02:35 PM IST,FINEORG,0.68,9.36,20.81,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Basic Materials,Specialty Chemicals,7.0,326,2.15
10.09.2026 at 02:35 PM IST,ETERNAL,2.21,27.38,45.14,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Consumer Cyclical,Internet Retail,2.0,372,0.54
10.09.2026 at 02:35 PM IST,FEDFINA,4.85,-1.84,24.15,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Financial Services,Credit Services,12.0,215,5.58
10.09.2026 at 02:35 PM IST,UNIVCABLES,-8.51,31.16,159.16,,,,0,0,0,40,"Strong 3M absolute return, Strong 6M absolute return",Industrials,Electrical Equipment & Parts,6.0,414,1.45
10.09.2026 at 02:35 PM IST,UNIPARTS,13.32,38.49,99.06,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Farm & Heavy Construction Machinery,1.0,414,0.24
10.09.2026 at 02:35 PM IST,SHANTIGOLD,12.58,14.82,39.16,,,,0,0,0,55,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Consumer Cyclical,Luxury Goods,3.0,372,0.81
10.09.2026 at 02:35 PM IST,SIGACHI,41.82,75.67,93.37,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Healthcare,Drug Manufacturers - Specialty & Generic,1.0,147,0.68
10.09.2026 at 02:35 PM IST,SHYAMMETL,10.03,12.43,39.83,,,,0,0,0,55,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Basic Materials,Steel,3.0,326,0.92
10.09.2026 at 02:35 PM IST,WOCKPHARMA,15.27,14.89,82.04,,,,0,0,0,55,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Healthcare,Drug Manufacturers - Specialty & Generic,3.0,147,2.04
10.09.2026 at 02:35 PM IST,ADANIPOWER,3.92,-3.78,46.13,,,,0,0,0,28,"Positive 1M return, Strong 6M absolute return",Utilities,Utilities - Independent Power Producers,5.0,38,13.16
10.09.2026 at 02:35 PM IST,ADANIPORTS,6.21,-2.02,27.62,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Industrials,Marine Shipping,13.0,414,3.14
10.09.2026 at 02:35 PM IST,ADANIENT,3.74,4.49,56.91,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Energy,Thermal Coal,3.0,30,10.0
10.09.2026 at 02:35 PM IST,ACMESOLAR,6.58,14.36,65.4,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Utilities,Utilities - Renewable,2.0,38,5.26
10.09.2026 at 02:35 PM IST,KMSUGAR,9.68,12.89,17.1,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Consumer Defensive,Confectioners,7.0,138,5.07
10.09.2026 at 02:35 PM IST,UNOMINDA,-1.15,12.5,21.16,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Auto Parts,12.0,372,3.23
10.09.2026 at 02:35 PM IST,CONCOR,-5.05,9.69,12.1,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Industrials,Railroads,12.0,414,2.9
10.09.2026 at 02:35 PM IST,JSWSTEEL,1.54,2.18,16.33,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Basic Materials,Steel,7.0,326,2.15
10.09.2026 at 02:35 PM IST,SAGILITY,4.17,11.47,17.74,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Healthcare,Health Information Services,7.0,147,4.76
10.09.2026 at 02:35 PM IST,ASPINWALL,3.64,6.41,17.13,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Consumer Defensive,Farm Products,7.0,138,5.07
10.09.2026 at 02:35 PM IST,ZFCVINDIA,-3.55,3.03,8.41,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Auto Parts,12.0,372,3.23
10.09.2026 at 02:35 PM IST,VHL,0.58,3.42,13.12,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Financial Services,Credit Services,7.0,215,3.26
10.09.2026 at 02:35 PM IST,TATACAP,-1.1,6.72,14.13,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Financial Services,Credit Services,11.0,215,5.12
10.09.2026 at 02:35 PM IST,MARSONS,22.49,9.64,,,,,0,0,0,25,"Strong 1M absolute return, Positive 3M return",Industrials,Electrical Equipment & Parts,11.0,414,2.66
10.09.2026 at 02:35 PM IST,AFFLE,-3.8,8.27,16.8,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Communication Services,Advertising Agencies,8.0,63,12.7
10.09.2026 at 02:35 PM IST,SIGMA,-3.2,12.25,16.32,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Technology,Information Technology Services,10.0,153,6.54
10.09.2026 at 02:35 PM IST,CHALET,5.39,18.44,11.68,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Consumer Cyclical,Lodging,7.0,372,1.88
10.09.2026 at 02:35 PM IST,SANDESH,-5.08,9.18,7.63,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Communication Services,Publishing,8.0,63,12.7
10.09.2026 at 02:35 PM IST,EXCELINDUS,-5.61,7.14,9.94,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Basic Materials,Specialty Chemicals,12.0,326,3.68
10.09.2026 at 02:35 PM IST,TVSMOTOR,-5.52,19.48,21.19,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Consumer Cyclical,Auto Manufacturers,12.0,372,3.23
10.09.2026 at 02:35 PM IST,AEROENTER,4.91,22.84,90.96,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Basic Materials,Steel,2.0,326,0.61
10.09.2026 at 02:35 PM IST,BRIGADE,7.73,28.53,29.79,,,,0,0,0,48,"Positive 1M return, Strong 3M absolute return, Positive 6M return, Positive across 1M/3M/6M",Real Estate,Real Estate - Development,3.0,67,4.48
10.09.2026 at 02:35 PM IST,BUILDPRO,3.69,30.02,34.1,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Consumer Cyclical,Home Improvement Retail,2.0,372,0.54
10.09.2026 at 02:35 PM IST,CEIGALL,19.15,0.89,37.22,,,,0,0,0,55,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Engineering & Construction,3.0,414,0.72
10.09.2026 at 02:35 PM IST,PAISALO,18.02,38.93,166.52,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Financial Services,Credit Services,1.0,215,0.47
10.09.2026 at 02:35 PM IST,BOSCH-HCIL,-1.05,26.01,27.81,,,,0,0,0,30,"Strong 3M absolute return, Positive 6M return",Consumer Cyclical,"Furnishings, Fixtures & Appliances",9.0,372,2.42
10.09.2026 at 02:35 PM IST,BIL,28.56,49.01,49.14,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Consumer Cyclical,Footwear & Accessories,1.0,372,0.27
10.09.2026 at 02:35 PM IST,MSTCLTD,25.84,17.67,72.81,,,,0,0,0,55,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Conglomerates,3.0,414,0.72
10.09.2026 at 02:35 PM IST,AIRAN,14.0,5.82,7.21,,,,0,0,0,45,"Strong 1M absolute return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Technology,Information Technology Services,5.0,153,3.27
10.09.2026 at 02:35 PM IST,LIKHITHA,-12.23,-7.67,43.24,,,,0,0,0,20,Strong 6M absolute return,Energy,Oil & Gas Equipment & Services,6.0,30,20.0
10.09.2026 at 02:35 PM IST,JOCIL,3.37,0.24,20.97,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Unknown,Unknown,6.0,97,6.19
10.09.2026 at 02:35 PM IST,PCJEWELLER,44.2,53.5,62.16,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Consumer Cyclical,Luxury Goods,1.0,372,0.27
10.09.2026 at 02:35 PM IST,GPTINFRA,-2.76,-0.76,5.51,,,,0,0,0,10,Positive 6M return,Industrials,Engineering & Construction,15.0,414,3.62
10.09.2026 at 02:35 PM IST,ATLASCYCLE,3.11,-0.7,16.54,,,,0,0,0,18,"Positive 1M return, Positive 6M return",Consumer Cyclical,Leisure,13.0,372,3.49
10.09.2026 at 02:35 PM IST,ASIANHOTNR,22.2,28.32,35.77,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Consumer Cyclical,Lodging,1.0,372,0.27
10.09.2026 at 02:35 PM IST,ARVEE,12.26,17.52,29.03,,,,0,0,0,45,"Strong 1M absolute return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Basic Materials,Specialty Chemicals,5.0,326,1.53
10.09.2026 at 02:35 PM IST,AYMSYNTEX,15.89,32.35,54.06,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Consumer Cyclical,Textile Manufacturing,1.0,372,0.27
10.09.2026 at 02:35 PM IST,PRIVISCL,-2.88,1.42,20.46,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Basic Materials,Specialty Chemicals,12.0,326,3.68
10.09.2026 at 02:35 PM IST,DOLLEX,17.96,20.0,21.14,,,,0,0,0,45,"Strong 1M absolute return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Unknown,Unknown,4.0,97,4.12
10.09.2026 at 02:35 PM IST,HEIDELBERG,0.49,4.44,5.17,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Basic Materials,Building Materials,7.0,326,2.15
10.09.2026 at 02:35 PM IST,SGMART,2.84,30.8,70.0,,,,0,0,0,58,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Industrial Distribution,2.0,414,0.48
10.09.2026 at 02:35 PM IST,WSTCSTPAPR,12.95,38.9,78.32,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Basic Materials,Paper & Paper Products,1.0,326,0.31
10.09.2026 at 02:35 PM IST,KABRAEXTRU,45.89,194.72,206.4,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Specialty Industrial Machinery,1.0,414,0.24
10.09.2026 at 02:35 PM IST,AARTIPHARM,-7.26,27.82,20.34,,,,0,0,0,30,"Strong 3M absolute return, Positive 6M return",Healthcare,Drug Manufacturers - Specialty & Generic,9.0,147,6.12
10.09.2026 at 02:35 PM IST,CHENNPETRO,21.17,43.37,86.25,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Energy,Oil & Gas Refining & Marketing,1.0,30,3.33
10.09.2026 at 02:35 PM IST,ATLANTAELE,9.34,-0.7,84.0,,,,0,0,0,28,"Positive 1M return, Strong 6M absolute return",Industrials,Electrical Equipment & Parts,10.0,414,2.42
10.09.2026 at 02:35 PM IST,GUJRAFFIA,-4.91,1.12,7.47,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Unknown,Unknown,10.0,97,10.31
10.09.2026 at 02:35 PM IST,CHEMBOND,27.08,48.2,62.17,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Basic Materials,Specialty Chemicals,1.0,326,0.31
10.09.2026 at 02:35 PM IST,ALKALI,19.64,-6.55,32.85,,,,0,0,0,35,"Strong 1M absolute return, Strong 6M absolute return",Unknown,Unknown,7.0,97,7.22
10.09.2026 at 02:35 PM IST,INDOBORAX,10.07,43.26,115.4,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Basic Materials,Chemicals,1.0,326,0.31
10.09.2026 at 02:35 PM IST,IFGLEXPOR,-2.74,14.35,41.54,,,,0,0,0,30,"Positive 3M return, Strong 6M absolute return",Basic Materials,Building Materials,9.0,326,2.76
10.09.2026 at 02:35 PM IST,SOLARA,36.01,19.66,59.77,,,,0,0,0,55,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Healthcare,Drug Manufacturers - Specialty & Generic,3.0,147,2.04
10.09.2026 at 02:35 PM IST,AMDIND,10.57,22.62,46.61,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Consumer Cyclical,Packaging & Containers,1.0,372,0.27
10.09.2026 at 02:35 PM IST,ALLCARGO,22.64,36.31,59.97,,,,0,0,0,65,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, Positive across 1M/3M/6M",Industrials,Integrated Freight & Logistics,1.0,414,0.24
10.09.2026 at 02:35 PM IST,GMDCLTD,-2.66,-6.77,9.21,,,,0,0,0,10,Positive 6M return,Energy,Thermal Coal,7.0,30,23.33
10.09.2026 at 02:35 PM IST,PROZONER,18.88,6.34,10.21,,,,0,0,0,45,"Strong 1M absolute return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Real Estate,Real Estate - Diversified,4.0,67,5.97
10.09.2026 at 02:35 PM IST,MADHAV,2.61,-5.37,-2.75,,,,0,0,0,8,Positive 1M return,Industrials,Building Products & Equipment,16.0,414,3.86
10.09.2026 at 02:35 PM IST,FORCEMOT,-5.07,-1.33,-15.15,,,,0,0,0,0,,Consumer Cyclical,Auto Manufacturers,17.0,372,4.57
10.09.2026 at 02:35 PM IST,KRYSTAL,0.59,8.52,5.57,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Industrials,Specialty Business Services,7.0,414,1.69
10.09.2026 at 02:35 PM IST,NH,3.37,1.13,10.32,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Healthcare,Medical Care Facilities,7.0,147,4.76
10.09.2026 at 02:35 PM IST,SAHLIBHFI,5.01,10.36,,,,,0,0,0,18,"Positive 1M return, Positive 3M return",Financial Services,Credit Services,12.0,215,5.58
10.09.2026 at 02:35 PM IST,ZFSTEERING,13.43,16.84,,,,,0,0,0,25,"Strong 1M absolute return, Positive 3M return",Consumer Cyclical,Auto Parts,11.0,372,2.96
10.09.2026 at 02:35 PM IST,WIPL,-1.25,7.93,9.14,,,,0,0,0,20,"Positive 3M return, Positive 6M return",Basic Materials,Lumber & Wood Production,12.0,326,3.68
10.09.2026 at 02:35 PM IST,PTL,-1.54,-3.55,4.03,,,,0,0,0,10,Positive 6M return,Real Estate,Real Estate Services,11.0,67,16.42
10.09.2026 at 02:35 PM IST,ULTRAMAR,9.86,15.52,,,,,0,0,0,18,"Positive 1M return, Positive 3M return",Basic Materials,Specialty Chemicals,13.0,326,3.99
10.09.2026 at 02:35 PM IST,COALINDIA,6.94,-1.35,-4.74,,,,0,0,0,8,Positive 1M return,Unknown,Unknown,13.0,97,13.4
10.09.2026 at 02:35 PM IST,STYRENIX,-2.73,0.0,4.99,,,,0,0,0,10,Positive 6M return,Basic Materials,Chemicals,15.0,326,4.6
10.09.2026 at 02:35 PM IST,EPIGRAL,3.22,2.44,31.0,,,,0,0,0,48,"Positive 1M return, Positive 3M return, Strong 6M absolute return, Positive across 1M/3M/6M",Basic Materials,Chemicals,4.0,326,1.23
10.09.2026 at 02:35 PM IST,EPL,0.68,8.12,27.17,,,,0,0,0,38,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Consumer Cyclical,Packaging & Containers,7.0,372,1.88
10.09.2026 at 02:35 PM IST,KOHINOOR,31.26,18.78,24.12,,,,0,0,0,45,"Strong 1M absolute return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",Consumer Defensive,Packaged Foods,5.0,138,3.62
