performance_scan_time,signal_date,days_passed,horizon_bucket,symbol,sector,industry,sector_bucket,signal_type,signal_direction,signal_strength,entry_price,latest_price,return_pct,is_success,result_status,entry_final_score,latest_final_score,entry_technical_score,latest_technical_score,entry_fundamental_score,latest_fundamental_score,entry_active_fundamental_score,latest_active_fundamental_score,entry_relative_strength_score,latest_relative_strength_score,entry_risk_penalty,latest_risk_penalty,entry_rsi,latest_rsi,entry_score_band,latest_score_band,entry_range_status,latest_range_status,entry_range_score,latest_range_score,entry_current_position_pct,latest_current_position_pct
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,INFY,Technology,Information Technology Services,IT_TECH,Avoid / Risky,Bearish,High,1092.9,1088.0,-0.45,True,Neutral,30.05,32.35,25.0,25.0,82.0,82.0,96.0,96.0,0.0,8.0,15.0,15.0,52.23,51.16,E Avoid,E Avoid,Wide / Volatile Range,Accumulation Zone,50.0,78.1,6.39,6.98
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,BLS,Industrials,Specialty Business Services,CAPITAL_GOODS_INFRA,52W Low Opportunity,Bullish,Normal,233.4,234.45,0.45,True,Neutral,29.12,0.0,16.0,16.0,94.0,0.0,100.0,0.0,0.0,0.0,15.0,15.0,30.62,34.13,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,84.22,76.92,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,BLS,Industrials,Specialty Business Services,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,233.4,234.45,0.45,True,Neutral,29.12,0.0,16.0,16.0,94.0,0.0,100.0,0.0,0.0,0.0,15.0,15.0,30.62,34.13,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,84.22,76.92,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,BLS,Industrials,Specialty Business Services,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,233.4,234.45,0.45,True,Neutral,29.12,0.0,16.0,16.0,94.0,0.0,100.0,0.0,0.0,0.0,15.0,15.0,30.62,34.13,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,84.22,76.92,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,BLS,Industrials,Specialty Business Services,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,233.4,234.45,0.45,False,Neutral,29.12,0.0,16.0,16.0,94.0,0.0,100.0,0.0,0.0,0.0,15.0,15.0,30.62,34.13,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,84.22,76.92,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,AXISBANK,Financial Services,Banks - Regional,BANK,Avoid / Risky,Bearish,High,1317.6,1251.6,-5.01,True,Correct Warning,28.31,0.0,47.0,28.0,21.0,17.0,26.0,22.0,10.0,0.0,0.0,20.0,46.14,33.58,E Avoid,E Avoid,Neutral Range,Accumulation Zone,64.37,73.31,61.24,12.97
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,TITAGARH,Industrials,Railroads,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,858.7,855.85,-0.33,False,Neutral,27.02,22.56,55.0,42.0,7.0,7.0,9.0,9.0,20.0,20.0,0.0,0.0,50.13,48.62,E Avoid,E Avoid,Profit Booking Zone,Profit Booking Zone,47.15,47.67,91.69,90.24
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,TITAGARH,Industrials,Railroads,CAPITAL_GOODS_INFRA,Range Profit Booking Zone,Bearish,Normal,858.7,855.85,-0.33,True,Neutral,27.02,22.56,55.0,42.0,7.0,7.0,9.0,9.0,20.0,20.0,0.0,0.0,50.13,48.62,E Avoid,E Avoid,Profit Booking Zone,Profit Booking Zone,47.15,47.67,91.69,90.24
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,TITAGARH,Industrials,Railroads,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,858.7,855.85,-0.33,True,Neutral,27.02,22.56,55.0,42.0,7.0,7.0,9.0,9.0,20.0,20.0,0.0,0.0,50.13,48.62,E Avoid,E Avoid,Profit Booking Zone,Profit Booking Zone,47.15,47.67,91.69,90.24
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,52W Low Opportunity,Bullish,Normal,275.55,282.85,2.65,True,Working,21.71,24.95,14.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,29.98,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,82.1,91.27,0.0,3.11
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,Swing Candidate,Bullish,Normal,275.55,282.85,2.65,True,Working,21.71,24.95,14.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,29.98,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,82.1,91.27,0.0,3.11
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,Strong Fundamentals,Bullish,Normal,275.55,282.85,2.65,True,Working,21.71,24.95,14.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,29.98,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,82.1,91.27,0.0,3.11
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,Range Accumulation Zone,Bullish,Normal,275.55,282.85,2.65,True,Working,21.71,24.95,14.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,29.98,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,82.1,91.27,0.0,3.11
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,ITC,Consumer Defensive,Tobacco,FMCG_CONSUMER,Avoid / Risky,Bearish,High,275.55,282.85,2.65,False,False Warning,21.71,24.95,14.0,25.0,70.0,70.0,82.0,82.0,0.0,0.0,15.0,15.0,29.98,46.27,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,82.1,91.27,0.0,3.11
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,TCS,Technology,Information Technology Services,IT_TECH,52W Low Opportunity,Bullish,Normal,2200.6,2256.8,2.55,True,Working,21.0,36.1,55.0,40.0,38.0,82.0,43.0,96.0,8.0,8.0,15.0,15.0,56.76,62.0,E Avoid,D Weak,Wide / Volatile Range,Accumulation Zone,50.0,75.8,11.59,23.89
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,TCS,Technology,Information Technology Services,IT_TECH,Avoid / Risky,Bearish,High,2200.6,2256.8,2.55,False,False Warning,21.0,36.1,55.0,40.0,38.0,82.0,43.0,96.0,8.0,8.0,15.0,15.0,56.76,62.0,E Avoid,D Weak,Wide / Volatile Range,Accumulation Zone,50.0,75.8,11.59,23.89
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,BEL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,52W Low Opportunity,Bullish,Normal,410.1,407.05,-0.74,False,Neutral,20.17,15.96,17.0,13.0,62.0,62.0,68.0,68.0,8.0,0.0,15.0,15.0,46.1,44.18,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,90.07,88.35,5.89,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,BEL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,410.1,407.05,-0.74,False,Neutral,20.17,15.96,17.0,13.0,62.0,62.0,68.0,68.0,8.0,0.0,15.0,15.0,46.1,44.18,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,90.07,88.35,5.89,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,BEL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,410.1,407.05,-0.74,False,Neutral,20.17,15.96,17.0,13.0,62.0,62.0,68.0,68.0,8.0,0.0,15.0,15.0,46.1,44.18,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,90.07,88.35,5.89,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,BEL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,410.1,407.05,-0.74,True,Neutral,20.17,15.96,17.0,13.0,62.0,62.0,68.0,68.0,8.0,0.0,15.0,15.0,46.1,44.18,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,90.07,88.35,5.89,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,SBIN,Unknown,Unknown,,Range Accumulation Zone,Bullish,Normal,1015.4,1046.0,3.01,True,Working,18.71,33.41,47.0,55.0,0.0,26.0,0.0,32.0,18.0,18.0,0.0,0.0,46.38,57.56,E Avoid,E Avoid,Accumulation Zone,Lower Range Watch,75.61,73.79,20.81,34.54
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,SBIN,Unknown,Unknown,,Avoid / Risky,Bearish,High,1015.4,1046.0,3.01,False,False Warning,18.71,33.41,47.0,55.0,0.0,26.0,0.0,32.0,18.0,18.0,0.0,0.0,46.38,57.56,E Avoid,E Avoid,Accumulation Zone,Lower Range Watch,75.61,73.79,20.81,34.54
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,RAILTEL,Communication Services,Telecom Services,TELECOM,Strong Fundamentals,Bullish,Normal,303.6,294.3,-3.06,False,Failing,17.22,16.58,13.0,13.0,63.0,63.0,70.0,70.0,0.0,0.0,15.0,15.0,43.14,36.36,E Avoid,E Avoid,Neutral Range,Lower Range Watch,69.55,72.77,49.01,34.5
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,RAILTEL,Communication Services,Telecom Services,TELECOM,Avoid / Risky,Bearish,High,303.6,294.3,-3.06,True,Correct Warning,17.22,16.58,13.0,13.0,63.0,63.0,70.0,70.0,0.0,0.0,15.0,15.0,43.14,36.36,E Avoid,E Avoid,Neutral Range,Lower Range Watch,69.55,72.77,49.01,34.5
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,HDFCBANK,Financial Services,Banks - Regional,BANK,52W Low Opportunity,Bullish,Normal,809.4,779.5,-3.69,False,Failing,16.01,11.31,40.0,36.0,28.0,26.0,33.0,31.0,18.0,10.0,15.0,15.0,57.54,43.58,E Avoid,E Avoid,Lower Range Watch,Accumulation Zone,70.99,76.11,33.52,16.6
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,HDFCBANK,Financial Services,Banks - Regional,BANK,Range Accumulation Zone,Bullish,Normal,809.4,779.5,-3.69,False,Failing,16.01,11.31,40.0,36.0,28.0,26.0,33.0,31.0,18.0,10.0,15.0,15.0,57.54,43.58,E Avoid,E Avoid,Lower Range Watch,Accumulation Zone,70.99,76.11,33.52,16.6
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,HDFCBANK,Financial Services,Banks - Regional,BANK,Avoid / Risky,Bearish,High,809.4,779.5,-3.69,True,Correct Warning,16.01,11.31,40.0,36.0,28.0,26.0,33.0,31.0,18.0,10.0,15.0,15.0,57.54,43.58,E Avoid,E Avoid,Lower Range Watch,Accumulation Zone,70.99,76.11,33.52,16.6
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,RELIANCE,Energy,Oil & Gas Refining & Marketing,ENERGY_UTILITIES,52W Low Opportunity,Bullish,Normal,1293.0,1328.5,2.75,True,Working,12.87,10.63,25.0,48.0,38.0,19.0,45.0,22.0,0.0,8.0,15.0,15.0,45.58,56.7,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,88.66,79.99,0.0,22.56
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,RELIANCE,Energy,Oil & Gas Refining & Marketing,ENERGY_UTILITIES,Range Accumulation Zone,Bullish,Normal,1293.0,1328.5,2.75,True,Working,12.87,10.63,25.0,48.0,38.0,19.0,45.0,22.0,0.0,8.0,15.0,15.0,45.58,56.7,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,88.66,79.99,0.0,22.56
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,RELIANCE,Energy,Oil & Gas Refining & Marketing,ENERGY_UTILITIES,Avoid / Risky,Bearish,High,1293.0,1328.5,2.75,False,False Warning,12.87,10.63,25.0,48.0,38.0,19.0,45.0,22.0,0.0,8.0,15.0,15.0,45.58,56.7,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,88.66,79.99,0.0,22.56
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,MAZDOCK,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,52W Low Opportunity,Bullish,Normal,2359.9,2336.0,-1.01,False,Neutral,12.27,11.06,13.0,13.0,42.0,42.0,54.0,54.0,0.0,0.0,15.0,15.0,38.46,36.7,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,81.71,80.9,22.72,15.99
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,MAZDOCK,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,2359.9,2336.0,-1.01,False,Neutral,12.27,11.06,13.0,13.0,42.0,42.0,54.0,54.0,0.0,0.0,15.0,15.0,38.46,36.7,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,81.71,80.9,22.72,15.99
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,MAZDOCK,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,2359.9,2336.0,-1.01,True,Neutral,12.27,11.06,13.0,13.0,42.0,42.0,54.0,54.0,0.0,0.0,15.0,15.0,38.46,36.7,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,81.71,80.9,22.72,15.99
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,LT,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Swing Candidate,Bullish,Normal,3848.7,3826.2,-0.58,False,Neutral,8.97,0.0,18.0,18.0,35.0,0.0,41.0,0.0,0.0,10.0,15.0,15.0,33.69,35.94,E Avoid,E Avoid,Lower Range Watch,Lower Range Watch,69.91,67.42,36.11,32.23
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,LT,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,3848.7,3826.2,-0.58,False,Neutral,8.97,0.0,18.0,18.0,35.0,0.0,41.0,0.0,0.0,10.0,15.0,15.0,33.69,35.94,E Avoid,E Avoid,Lower Range Watch,Lower Range Watch,69.91,67.42,36.11,32.23
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,LT,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,3848.7,3826.2,-0.58,True,Neutral,8.97,0.0,18.0,18.0,35.0,0.0,41.0,0.0,0.0,10.0,15.0,15.0,33.69,35.94,E Avoid,E Avoid,Lower Range Watch,Lower Range Watch,69.91,67.42,36.11,32.23
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,KAYNES,Technology,Electronic Components,IT_TECH,52W Low Opportunity,Bullish,Normal,3288.4,3367.8,2.41,True,Working,7.6,10.9,28.0,40.0,24.0,24.0,24.0,24.0,8.0,8.0,15.0,15.0,50.33,53.4,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,71.19,67.37,14.89,22.46
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,KAYNES,Technology,Electronic Components,IT_TECH,Range Accumulation Zone,Bullish,Normal,3288.4,3367.8,2.41,True,Working,7.6,10.9,28.0,40.0,24.0,24.0,24.0,24.0,8.0,8.0,15.0,15.0,50.33,53.4,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,71.19,67.37,14.89,22.46
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,KAYNES,Technology,Electronic Components,IT_TECH,Avoid / Risky,Bearish,High,3288.4,3367.8,2.41,False,False Warning,7.6,10.9,28.0,40.0,24.0,24.0,24.0,24.0,8.0,8.0,15.0,15.0,50.33,53.4,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,71.19,67.37,14.89,22.46
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,BDL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,1277.8,1251.2,-2.08,False,Failing,4.82,1.61,13.0,13.0,25.0,25.0,27.0,27.0,8.0,0.0,15.0,15.0,41.28,37.56,E Avoid,E Avoid,Lower Range Watch,Accumulation Zone,69.5,74.83,36.39,24.24
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,BDL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,1277.8,1251.2,-2.08,True,Correct Warning,4.82,1.61,13.0,13.0,25.0,25.0,27.0,27.0,8.0,0.0,15.0,15.0,41.28,37.56,E Avoid,E Avoid,Lower Range Watch,Accumulation Zone,69.5,74.83,36.39,24.24
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,KOTAKBANK,Financial Services,Banks - Regional,BANK,52W Low Opportunity,Bullish,Normal,378.65,380.35,0.45,True,Neutral,4.46,4.31,16.0,22.0,25.0,16.0,30.0,21.0,0.0,10.0,15.0,15.0,42.11,45.64,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,80.43,79.82,15.94,20.19
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,KOTAKBANK,Financial Services,Banks - Regional,BANK,Range Accumulation Zone,Bullish,Normal,378.65,380.35,0.45,True,Neutral,4.46,4.31,16.0,22.0,25.0,16.0,30.0,21.0,0.0,10.0,15.0,15.0,42.11,45.64,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,80.43,79.82,15.94,20.19
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,KOTAKBANK,Financial Services,Banks - Regional,BANK,Avoid / Risky,Bearish,High,378.65,380.35,0.45,False,Neutral,4.46,4.31,16.0,22.0,25.0,16.0,30.0,21.0,0.0,10.0,15.0,15.0,42.11,45.64,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,80.43,79.82,15.94,20.19
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,IRFC,Financial Services,Credit Services,FINANCIAL,52W Low Opportunity,Bullish,Normal,88.71,88.28,-0.48,False,Neutral,4.11,3.11,16.0,16.0,25.0,25.0,29.0,29.0,0.0,0.0,15.0,15.0,35.54,34.65,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,78.85,79.55,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,IRFC,Financial Services,Credit Services,FINANCIAL,Range Accumulation Zone,Bullish,Normal,88.71,88.28,-0.48,False,Neutral,4.11,3.11,16.0,16.0,25.0,25.0,29.0,29.0,0.0,0.0,15.0,15.0,35.54,34.65,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,78.85,79.55,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,IRFC,Financial Services,Credit Services,FINANCIAL,Avoid / Risky,Bearish,High,88.71,88.28,-0.48,True,Neutral,4.11,3.11,16.0,16.0,25.0,25.0,29.0,29.0,0.0,0.0,15.0,15.0,35.54,34.65,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,78.85,79.55,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,COCHINSHIP,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,1390.8,1400.7,0.71,True,Neutral,2.82,1.61,13.0,13.0,24.0,24.0,27.0,27.0,0.0,0.0,15.0,15.0,38.49,40.88,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,83.4,78.83,9.89,13.2
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,COCHINSHIP,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,1390.8,1400.7,0.71,False,Neutral,2.82,1.61,13.0,13.0,24.0,24.0,27.0,27.0,0.0,0.0,15.0,15.0,38.49,40.88,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,83.4,78.83,9.89,13.2
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,IRCON,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,52W Low Opportunity,Bullish,Normal,129.52,129.1,-0.32,False,Neutral,0.02,0.0,13.0,13.0,16.0,16.0,19.0,19.0,0.0,0.0,15.0,15.0,39.26,39.01,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,77.96,76.46,10.47,9.25
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,IRCON,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,129.52,129.1,-0.32,False,Neutral,0.02,0.0,13.0,13.0,16.0,16.0,19.0,19.0,0.0,0.0,15.0,15.0,39.26,39.01,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,77.96,76.46,10.47,9.25
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,IRCON,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,129.52,129.1,-0.32,True,Neutral,0.02,0.0,13.0,13.0,16.0,16.0,19.0,19.0,0.0,0.0,15.0,15.0,39.26,39.01,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,77.96,76.46,10.47,9.25
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,RVNL,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,52W Low Opportunity,Bullish,Normal,227.31,225.27,-0.9,False,Neutral,0.0,0.0,16.0,16.0,4.0,4.0,7.0,7.0,0.0,0.0,15.0,15.0,36.72,34.82,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,68.9,67.4,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,RVNL,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Range Accumulation Zone,Bullish,Normal,227.31,225.27,-0.9,False,Neutral,0.0,0.0,16.0,16.0,4.0,4.0,7.0,7.0,0.0,0.0,15.0,15.0,36.72,34.82,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,68.9,67.4,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-07-14,6,7D,RVNL,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,227.31,225.27,-0.9,True,Neutral,0.0,0.0,16.0,16.0,4.0,4.0,7.0,7.0,0.0,0.0,15.0,15.0,36.72,34.82,E Avoid,E Avoid,Accumulation Zone,Accumulation Zone,68.9,67.4,0.0,0.0
20.07.2026 at 01:08 PM IST,2026-07-13,7,7D,RITES,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Strong Fundamentals,Bullish,Normal,226.65,218.69,-3.51,False,Failing,52.36,30.86,55.0,45.0,71.0,71.0,82.0,82.0,18.0,8.0,0.0,15.0,57.9,51.05,C Neutral,E Avoid,Profit Booking Zone,Profit Booking Zone,67.16,64.08,100.0,78.78
20.07.2026 at 01:08 PM IST,2026-07-13,7,7D,RITES,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Low Risk Quality,Bullish,Normal,226.65,218.69,-3.51,False,Failing,52.36,30.86,55.0,45.0,71.0,71.0,82.0,82.0,18.0,8.0,0.0,15.0,57.9,51.05,C Neutral,E Avoid,Profit Booking Zone,Profit Booking Zone,67.16,64.08,100.0,78.78
20.07.2026 at 01:08 PM IST,2026-07-13,7,7D,RITES,Industrials,Engineering & Construction,CAPITAL_GOODS_INFRA,Range Profit Booking Zone,Bearish,Normal,226.65,218.69,-3.51,True,Correct Warning,52.36,30.86,55.0,45.0,71.0,71.0,82.0,82.0,18.0,8.0,0.0,15.0,57.9,51.05,C Neutral,E Avoid,Profit Booking Zone,Profit Booking Zone,67.16,64.08,100.0,78.78
20.07.2026 at 01:08 PM IST,2026-07-13,7,7D,ZENTEC,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,1831.1,1737.1,-5.13,False,Failing,52.06,34.31,60.0,23.0,47.0,47.0,49.0,49.0,58.0,30.0,0.0,0.0,53.3,43.83,C Neutral,E Avoid,Profit Booking Zone,Profit Booking Zone,57.17,51.73,100.0,83.04
20.07.2026 at 01:08 PM IST,2026-07-13,7,7D,ZENTEC,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Profit Booking Zone,Bearish,Normal,1831.1,1737.1,-5.13,True,Correct Warning,52.06,34.31,60.0,23.0,47.0,47.0,49.0,49.0,58.0,30.0,0.0,0.0,53.3,43.83,C Neutral,E Avoid,Profit Booking Zone,Profit Booking Zone,57.17,51.73,100.0,83.04
20.07.2026 at 01:08 PM IST,2026-07-13,7,7D,HAL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,4511.3,4476.8,-0.76,False,Neutral,51.11,43.86,65.0,60.0,51.0,51.0,57.0,57.0,38.0,20.0,0.0,0.0,60.84,55.98,C Neutral,D Weak,Profit Booking Zone,Profit Booking Zone,67.66,65.03,98.68,93.29
20.07.2026 at 01:08 PM IST,2026-07-13,7,7D,HAL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Low Risk Quality,Bullish,Normal,4511.3,4476.8,-0.76,False,Neutral,51.11,43.86,65.0,60.0,51.0,51.0,57.0,57.0,38.0,20.0,0.0,0.0,60.84,55.98,C Neutral,D Weak,Profit Booking Zone,Profit Booking Zone,67.66,65.03,98.68,93.29
20.07.2026 at 01:08 PM IST,2026-07-13,7,7D,HAL,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Range Profit Booking Zone,Bearish,Normal,4511.3,4476.8,-0.76,True,Neutral,51.11,43.86,65.0,60.0,51.0,51.0,57.0,57.0,38.0,20.0,0.0,0.0,60.84,55.98,C Neutral,D Weak,Profit Booking Zone,Profit Booking Zone,67.66,65.03,98.68,93.29
20.07.2026 at 01:08 PM IST,2026-07-13,7,7D,ICICIBANK,Financial Services,Banks - Regional,BANK,Near 52W High Momentum,Bullish,Normal,1409.5,1451.2,2.96,True,Working,49.62,46.11,70.0,62.0,38.0,38.0,49.0,49.0,38.0,38.0,0.0,0.0,63.97,72.05,C Neutral,C Neutral,Profit Booking Zone,Profit Booking Zone,63.06,62.35,100.0,100.0
20.07.2026 at 01:08 PM IST,2026-07-13,7,7D,ICICIBANK,Financial Services,Banks - Regional,BANK,Range Profit Booking Zone,Bearish,Normal,1409.5,1451.2,2.96,False,False Warning,49.62,46.11,70.0,62.0,38.0,38.0,49.0,49.0,38.0,38.0,0.0,0.0,63.97,72.05,C Neutral,C Neutral,Profit Booking Zone,Profit Booking Zone,63.06,62.35,100.0,100.0
20.07.2026 at 01:08 PM IST,2026-07-13,7,7D,CYIENTDLM,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Near 52W High Momentum,Bullish,Normal,525.65,593.35,12.88,True,Working,46.61,43.66,65.0,52.0,26.0,24.0,32.0,30.0,55.0,65.0,0.0,0.0,64.11,74.22,C Neutral,D Weak,Wide / Volatile Range,Wide / Volatile Range,45.23,44.94,100.0,100.0
20.07.2026 at 01:08 PM IST,2026-07-13,7,7D,GRSE,Industrials,Aerospace & Defense,CAPITAL_GOODS_INFRA,Avoid / Risky,Bearish,High,2640.6,2561.9,-2.98,True,Correct Warning,34.71,11.96,23.0,8.0,41.0,41.0,53.0,53.0,20.0,10.0,0.0,15.0,44.09,37.63,E Avoid,E Avoid,Neutral Range,Neutral Range,62.52,60.63,61.38,46.1
