scan_time,symbol,sector,industry,current_price,day_change_pct,52w_low,52w_high,distance_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20,latest_volume,volume_ratio,trend,trend_score,momentum_score,reversal_score,volume_score,risk_penalty,conviction_score,score,reasons
29.08.2026 at 02:41 AM IST,WORTHPERI,Unknown,Unknown,153.38,-2.58,109.0,169.8,40.72,9.67,53.01,144.24,138.52,31156.95,6829.0,0.22,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,YASHO,Unknown,Unknown,4341.7,-0.64,1129.82,4994.0,284.28,13.06,58.9,3507.79,2081.84,117477.1,24392.0,0.21,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,20MICRONS,Unknown,Unknown,216.37,-3.25,128.82,236.81,67.96,8.63,63.88,199.41,184.69,246053.0,152626.0,0.62,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,RBA,Unknown,Unknown,100.62,-1.7,57.15,111.15,76.06,9.47,62.93,81.51,68.76,23606431.1,4278593.0,0.18,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,RATNAMANI,Unknown,Unknown,2654.8,0.5,1927.97,3330.26,37.7,20.28,64.58,2487.49,2404.76,162017.0,121827.0,0.75,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,RANASUG,Unknown,Unknown,14.75,-0.34,10.21,16.45,44.47,10.33,62.71,12.75,12.52,960964.7,513788.0,0.53,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,BAJAJHIND,Unknown,Unknown,21.11,-3.08,14.85,26.0,42.15,18.81,58.49,18.33,18.17,58284143.1,45877765.0,0.79,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,BAJAJ-AUTO,Automobile and Auto Components,Unknown,11720.0,-0.03,8373.65,11927.0,39.96,1.74,59.4,10891.44,9825.94,225689.1,221294.0,0.98,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,AZAD,Unknown,Unknown,2802.4,-0.82,1360.0,2986.6,106.06,6.17,64.17,2403.06,1913.02,648724.7,202086.0,0.31,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,AYE,Unknown,Unknown,181.54,2.77,88.22,197.29,105.78,7.98,61.24,170.79,,1303050.0,13672393.0,10.49,Bullish,15,20,0,15,0,50,50,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,SAKHTISUG,Unknown,Unknown,19.74,-4.96,13.52,24.75,46.01,20.24,55.82,17.67,17.72,483015.3,345589.0,0.72,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,SAKAR,Unknown,Unknown,892.6,-0.98,321.05,980.0,178.03,8.92,51.07,865.92,613.16,114616.3,79776.0,0.7,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,SAILIFE,Healthcare,Unknown,1488.2,1.86,783.85,1498.1,89.86,0.66,66.32,1320.48,1063.72,541008.45,431944.0,0.8,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,SAHYADRI,Unknown,Unknown,348.15,2.59,197.87,398.43,75.95,12.62,55.35,307.39,267.46,40146.5,7367.0,0.18,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,RVTH,Unknown,Unknown,736.3,0.84,491.1,1300.0,49.93,43.36,53.93,723.63,685.62,1031.65,108.0,0.1,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,21STCENMGM,Unknown,Unknown,42.0,-1.39,28.25,55.15,48.67,23.84,53.84,37.48,37.7,10623.6,4547.0,0.43,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,RUBICON,Unknown,Unknown,1841.0,1.22,570.19,1872.0,222.87,1.66,68.02,1527.72,993.81,469506.35,379324.0,0.81,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,BALRAMCHIN,Fast Moving Consumer Goods,Unknown,649.95,-3.62,393.55,780.95,65.15,16.77,50.88,606.53,509.85,4566159.5,1870911.0,0.41,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,AXISCADES,Unknown,Unknown,1612.9,0.39,1063.3,2211.0,51.69,27.05,53.24,1611.07,1572.56,147671.05,78410.0,0.53,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,AVALON,Unknown,Unknown,2256.6,1.36,777.3,2351.0,190.31,4.02,69.61,1846.93,1265.73,594765.2,281157.0,0.47,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,SECMARK,Unknown,Unknown,126.95,-0.82,95.05,147.27,33.56,13.8,51.57,125.96,119.28,1524.6,14.0,0.01,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,SEAMECLTD,Unknown,Unknown,1624.4,-2.03,770.84,1717.88,110.73,5.44,61.89,1478.23,1337.19,137963.45,76118.0,0.55,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,ARTEMISMED,Unknown,Unknown,319.25,0.73,203.01,333.7,57.26,4.33,59.82,290.12,261.88,444259.35,123988.0,0.28,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,ARMANFIN,Unknown,Unknown,1967.1,-0.54,1301.0,2158.6,51.2,8.87,53.03,1881.53,1654.41,59544.7,25618.0,0.43,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,SJS,Unknown,Unknown,2502.5,0.67,1283.81,2590.0,94.93,3.38,57.85,2321.27,1909.94,198052.3,99001.0,0.5,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,AARTIDRUGS,Unknown,Unknown,417.9,-0.02,318.95,531.7,31.02,21.4,52.74,404.6,387.43,223997.55,81669.0,0.36,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,GNA,Unknown,Unknown,546.8,0.18,289.72,601.65,88.73,9.12,54.06,509.85,406.24,489726.0,305547.0,0.62,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,360ONE,Financial Services,Unknown,1204.0,0.57,900.82,1229.07,33.66,2.04,60.23,1137.18,1106.15,837481.65,317442.0,0.38,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,RUDRA,Unknown,Unknown,20.29,-4.07,14.63,29.7,38.69,31.68,52.15,18.47,,360698.5,721765.0,2.0,Bullish,15,20,0,15,0,50,50,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,CENTEXT,Unknown,Unknown,22.59,0.62,15.67,34.75,44.16,34.99,59.98,20.24,21.01,664817.3,128792.0,0.19,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MOHITIND,Unknown,Unknown,25.07,6.77,18.6,39.89,34.78,37.15,55.22,23.87,24.95,84238.95,36060.0,0.43,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MODTHREAD,Unknown,Unknown,55.68,-0.66,35.61,65.65,56.36,15.19,57.96,48.77,45.88,34438.25,26488.0,0.77,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MODIRUBBER,Unknown,Unknown,132.47,-2.74,98.41,167.5,34.61,20.91,57.36,126.72,123.25,7162.45,6513.0,0.91,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MMFL,Unknown,Unknown,625.8,-0.43,285.51,687.95,119.18,9.03,55.88,550.97,450.8,242824.8,87622.0,0.36,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MCX,Financial Services,Unknown,3265.0,-2.3,1457.23,3471.49,124.06,5.95,68.26,2849.96,2597.08,2892555.35,2087896.0,0.72,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MAWANASUG,Unknown,Unknown,141.67,0.39,72.44,164.0,95.57,13.62,66.94,115.44,94.0,620769.65,260812.0,0.42,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MATRIMONY,Unknown,Unknown,515.45,0.08,359.83,566.36,43.25,8.99,59.37,451.72,460.51,118197.65,17404.0,0.15,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,NAVINFLUOR,Chemicals,Unknown,8567.5,0.17,4488.29,8775.5,90.89,2.37,65.46,7833.26,6706.99,352992.25,161439.0,0.46,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,NAUKRI,Consumer Services,Unknown,1330.0,0.49,905.51,1423.55,46.88,6.57,59.67,1195.08,1147.9,1908664.05,982905.0,0.51,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,NATIONALUM,Metals & Mining,Unknown,389.3,-2.5,175.47,443.37,121.86,12.2,54.51,362.56,357.79,8669881.15,2903197.0,0.33,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,SONAMLTD,Unknown,Unknown,63.24,-1.86,37.19,68.99,70.03,8.33,63.68,55.82,49.75,118598.75,53732.0,0.45,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,NAM-INDIA,Financial Services,Unknown,1204.0,-1.55,763.94,1269.5,57.6,5.16,52.12,1182.55,990.9,1069673.35,1049814.0,0.98,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,NAHARINDUS,Unknown,Unknown,138.1,1.6,83.05,154.0,66.29,10.32,62.29,120.32,109.79,92307.85,27875.0,0.3,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MWL,Unknown,Unknown,40.01,0.33,18.24,43.94,119.3,8.94,51.15,38.46,31.45,1499378.05,187023.0,0.12,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MUNJALAU,Unknown,Unknown,111.42,-3.0,66.61,129.46,67.26,13.94,54.67,103.64,86.48,4338855.5,462444.0,0.11,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MUKKA,Unknown,Unknown,25.29,-1.71,18.27,31.23,38.42,19.02,53.41,24.12,23.54,675740.9,354982.0,0.53,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MUFIN,Unknown,Unknown,135.95,-0.59,82.99,141.5,63.81,3.92,54.39,132.02,118.19,1251006.25,480958.0,0.38,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MSTCLTD,Unknown,Unknown,722.25,-2.07,362.15,753.5,99.43,4.15,66.14,650.07,510.82,388114.2,215356.0,0.55,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MOTISONS,Unknown,Unknown,16.27,-1.09,10.62,20.45,53.2,20.44,61.13,14.63,14.12,66722175.6,23481007.0,0.35,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MOTHERSON,Automobile and Auto Components,Unknown,166.0,0.61,90.66,173.27,83.1,4.2,60.83,153.08,130.07,21016416.8,12301325.0,0.59,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MOL,Unknown,Unknown,60.29,-2.51,36.5,87.75,65.18,31.29,56.4,53.52,54.81,2375084.05,813370.0,0.34,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,CALSOFT,Unknown,Unknown,33.81,5.0,10.9,33.81,210.18,0.0,82.41,23.68,17.87,291816.05,1106010.0,3.79,Bullish,30,5,0,15,0,50,50,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion"
29.08.2026 at 02:41 AM IST,BTML,Unknown,Unknown,8.98,1.01,5.06,10.5,77.47,14.48,66.0,6.96,7.23,1712800.8,595859.0,0.35,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,NATCAPSUQ,Unknown,Unknown,214.16,18.79,136.36,296.0,57.05,27.65,79.68,152.58,162.89,54283.65,268991.0,4.96,Bullish,30,5,0,15,0,50,50,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion"
29.08.2026 at 02:41 AM IST,SENORES,Unknown,Unknown,1474.6,-1.34,662.45,1599.0,122.6,7.78,55.0,1398.03,999.16,231581.85,172487.0,0.74,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,ASKAUTOLTD,Unknown,Unknown,606.05,-1.77,373.93,687.7,62.07,11.87,53.7,534.87,468.78,1801272.85,116536.0,0.06,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,ASIANENE,Unknown,Unknown,492.7,2.96,230.0,498.0,114.22,1.06,68.41,386.94,319.98,739198.9,539333.0,0.73,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,ASHOKLEY,Capital Goods,Unknown,177.4,-0.92,122.91,211.81,44.34,16.24,61.26,164.32,168.47,19940282.55,14150948.0,0.71,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,SIGMA,Unknown,Unknown,47.54,-2.12,35.46,65.5,34.07,27.42,57.75,42.29,45.63,561953.0,302696.0,0.54,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,SIGACHI,Unknown,Unknown,32.51,-3.36,16.65,46.62,95.26,30.27,68.64,25.86,25.22,3344432.75,2562407.0,0.77,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,TATATECH,Information Technology,Unknown,799.35,0.74,499.73,891.0,59.96,10.29,50.42,765.17,660.06,2255068.35,593573.0,0.26,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,TASTYBITE,Unknown,Unknown,9816.5,-0.96,6423.08,10544.0,52.83,6.9,55.12,9145.17,7962.46,18321.8,2577.0,0.14,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,TARSONS,Unknown,Unknown,329.4,-3.87,164.45,375.0,100.3,12.16,52.16,305.42,235.24,876808.6,244355.0,0.28,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,TAINWALCHM,Unknown,Unknown,212.68,-1.86,152.71,253.21,39.27,16.01,53.22,204.16,192.17,9276.4,2869.0,0.31,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,APCOTEXIND,Unknown,Unknown,611.65,0.07,307.18,712.0,99.12,14.09,53.89,570.05,439.82,231653.55,84346.0,0.36,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,AKUMS,Unknown,Unknown,761.2,-0.64,407.37,783.0,86.86,2.78,62.36,682.67,530.64,428554.5,359949.0,0.84,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,CGCL,Financial Services,Unknown,244.8,-4.51,151.1,264.53,62.01,7.46,57.39,235.0,195.64,5374898.6,4059351.0,0.76,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,TORNTPHARM,Healthcare,Unknown,4999.0,2.23,3450.04,5250.0,44.9,4.78,55.67,4862.51,4292.58,443880.7,317547.0,0.72,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,TNPETRO,Unknown,Unknown,109.12,-3.66,78.67,129.89,38.71,15.99,56.4,100.12,95.58,686307.7,494399.0,0.72,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MANORAMA,Unknown,Unknown,1887.2,-0.51,1060.6,2043.0,77.94,7.63,63.99,1658.34,1439.67,980702.8,94994.0,0.1,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MANOMAY,Unknown,Unknown,227.91,3.45,160.25,259.88,42.22,12.3,71.63,199.15,209.05,131920.5,488882.0,3.71,Bullish,30,5,0,15,0,50,50,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion"
29.08.2026 at 02:41 AM IST,MANINFRA,Unknown,Unknown,115.46,0.83,76.65,162.66,50.63,29.02,63.83,104.98,111.67,2467297.8,2358626.0,0.96,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MANAPPURAM,Financial Services,Unknown,348.0,-4.76,244.06,380.46,42.59,8.53,46.97,343.61,303.63,7951228.45,10434499.0,1.31,Bullish,30,10,0,10,0,50,50,"Above 50 DMA, Above 200 DMA, RSI recovering zone, Volume expansion"
29.08.2026 at 02:41 AM IST,MANALIPETC,Unknown,Unknown,70.8,-4.66,39.13,78.72,80.94,10.06,53.69,66.27,59.73,1573712.35,874458.0,0.56,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MANAKSTEEL,Unknown,Unknown,90.28,3.75,45.11,91.37,100.13,1.19,66.7,78.12,66.47,115277.6,86493.0,0.75,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MANAKALUCO,Unknown,Unknown,39.1,-0.18,21.73,68.12,79.94,42.6,53.75,37.13,33.52,202528.5,46528.0,0.23,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MAGADSUGAR,Unknown,Unknown,551.0,-4.52,406.87,634.95,35.43,13.22,51.79,508.03,473.74,94590.8,38876.0,0.41,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,MACPOWER,Unknown,Unknown,1868.8,0.98,761.0,2050.0,145.57,8.84,63.02,1495.16,1108.71,65294.55,36143.0,0.55,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,CGPOWER,Capital Goods,Unknown,897.9,3.8,524.34,980.9,71.24,8.46,54.28,899.92,772.23,2613134.7,5431054.0,2.08,Bearish,15,20,0,15,0,50,50,"Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,TOTAL,Unknown,Unknown,69.57,-2.79,45.0,87.89,54.6,20.84,62.62,57.37,61.28,47141.55,10783.0,0.23,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,NILKAMAL,Unknown,Unknown,2081.6,-0.72,1034.47,2118.6,101.22,1.75,68.66,1604.9,1395.14,144067.95,21992.0,0.15,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,BLBLIMITED,Unknown,Unknown,16.04,1.07,12.0,22.47,33.67,28.62,51.87,15.88,15.84,136053.3,79408.0,0.58,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,PCBL,Chemicals,Unknown,323.0,-0.81,223.38,413.23,44.6,21.84,52.22,317.5,295.22,1627670.25,455268.0,0.28,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,PAYTM,Financial Services,Unknown,1679.0,-2.16,930.6,1732.3,80.42,3.08,69.87,1371.15,1223.57,5317260.55,3395055.0,0.64,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,PATELRMART,Unknown,Unknown,234.25,0.48,150.25,284.0,55.91,17.52,58.41,223.04,204.63,112448.35,74789.0,0.67,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,PARAS,Unknown,Unknown,1453.8,-2.54,580.1,1583.91,150.61,8.21,60.07,1302.59,874.98,1691956.2,613310.0,0.36,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,PARADEEP,Chemicals,Unknown,160.55,-2.01,99.7,231.0,61.03,30.5,66.18,144.09,136.31,6762941.75,4038004.0,0.6,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,ORISSAMINE,Unknown,Unknown,4543.5,-0.63,3100.5,6138.9,46.54,25.99,55.98,4133.18,4273.31,55087.3,7028.0,0.13,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,ORIENTHOT,Unknown,Unknown,139.15,-1.25,79.62,148.78,74.78,6.47,57.93,133.59,110.5,3692046.7,831862.0,0.23,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,OPTIEMUS,Unknown,Unknown,576.45,-1.37,288.0,713.0,100.16,19.15,52.28,555.94,468.49,326244.05,121096.0,0.37,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,BOSCH-HCIL,Unknown,Unknown,1667.6,-2.23,1021.3,1801.7,63.28,7.44,58.65,1465.47,1422.3,79414.2,31224.0,0.39,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,PLAZACABLE,Unknown,Unknown,51.3,-1.76,27.0,65.0,90.0,21.08,56.19,46.68,42.55,70276.1,46229.0,0.66,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,NIACL,Financial Services,Unknown,185.2,-1.01,116.01,216.22,59.64,14.35,57.48,180.6,159.99,2868463.1,615307.0,0.21,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,PIDILITIND,Chemicals,Unknown,1656.0,0.36,1250.0,1707.5,32.48,3.02,53.7,1613.67,1479.2,1004927.5,852620.0,0.85,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,PGIL,Unknown,Unknown,2294.8,0.23,1167.64,2539.6,96.53,9.64,53.28,2135.33,1716.05,202289.6,58387.0,0.29,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,PFOCUS,Media Entertainment & Publication,Unknown,295.65,-2.28,139.04,367.0,112.64,19.44,55.77,268.3,255.84,985868.2,403749.0,0.41,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,PERSISTENT,Information Technology,Unknown,5654.0,1.14,4229.81,6552.65,33.67,13.71,61.27,5186.73,5432.48,488203.7,191424.0,0.39,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,PDSL,Unknown,Unknown,366.55,-0.69,244.91,416.56,49.67,12.01,51.94,361.05,330.75,124263.05,95276.0,0.77,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,BLUSPRING,Unknown,Unknown,131.56,2.68,43.98,136.67,199.14,3.74,63.42,114.22,77.88,633959.0,352695.0,0.56,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
29.08.2026 at 02:41 AM IST,BLUESTONE,Unknown,Unknown,800.5,0.32,399.8,926.0,100.23,13.55,52.51,704.36,546.92,4138206.35,586565.0,0.14,Bullish,30,20,0,0,0,50,50,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
